,word,stem
0,Nothing,noth
1,quite,quit
2,like,like
3,slogging,slog
4,array,array
5,websites,websit
6,find,find
7,recommended,recommend
8,fuel,fuel
9,new,new
10,crappy,crappi
11,car,car
12,Considering,consid
13,produced,produc
14,1992,1992
15,trying,tri
16,information,inform
17,online,onlin
18,interesting,interest
19,Most,most
20,sites,site
21,info,info
22,either,either
23,encompasing,encompas
24,cover,cover
25,certain,certain
26,aspect,aspect
27,cars,car
28,safety,safeti
29,example,exampl
30,enthusiast,enthusiast
31,site,site
32,type,type
33,thus,thu
34,third,third
35,generation,gener
36,Camaro,camaro
37,I,I
38,finally,final
39,found,found
40,base,base
41,V6,V6
42,engine,engin
43,requires,requir
44,regular,regular
45,unleaded,unlead
46,know,know
47,Chevy,chevi
48,used,use
49,4,4
50,cyl,cyl
51,would,would
52,obviously,obvious
53,take,take
54,figured,figur
55,possible,possibl
56,mapped,map
57,midgrade,midgrad
58,89,89
59,octane,octan
60,Nope,nope
61,87,87
