,word,stem
0,urlLink,urllink
1,Why,whi
2,Orwell,orwel
3,Matters,matter
4,willingness,willing
5,people,peopl
6,police,polic
7,believe,believ
8,anything,anyth
9,told,told
10,Especially,especi
11,intellectuals,intellectu
12,academics,academ
13,become,becom
14,worshipers,worship
15,whomever,whomev
16,power,power
17,passers,passer
18,whatever,whatev
19,reigning,reign
20,idea,idea
21,Conformity,conform
22,words,word
23,That,that
24,always,alway
25,carry,carri
26,threat,threat
27,People,peopl
28,remember,rememb
29,opposition,opposit
30,conformity,conform
31,well,well
