,frequency
I,3
just,2
found,1
my,2
urlLink,1
new,1
cell,2
phone,2
have,2
put,1
off,1
buying,1
one,1
for,1
almost,1
a,2
year,1
now,1
The,2
pager,3
provided,1
by,1
work,1
is,3
not,1
enough,1
to,2
keep,1
in,2
touch,2
with,2
everyone,1
had,1
two,1
instances,1
where,1
people,1
needed,1
get,3
me,1
and,2
the,3
has,1
failed,1
main,1
problem,1
that,2
connectionless,1
communication,1
Someone,1
dails,1
number,1
or,1
sends,1
an,1
email,1
but,1
they,1
zero,1
confirmation,1
page,1
was,1
actually,1
received,1
With,1
you,2
know,1
if,1
through,1
instantaneously,1
Pagers,1
should,1
be,1
banned,1
