,frequency
Kat,4
and,12
I,6
had,7
quite,1
a,9
relaxing,1
enjoyable,2
weekend,1
if,1
may,1
say,1
so,2
myself,1
Originally,1
we,7
planned,1
to,5
go,1
urlLink,3
Dahlia,1
Lounge,1
for,4
dinner,6
on,3
Friday,1
but,3
both,1
hard,1
week,1
figured,1
wouldn,1
t,2
be,1
up,2
such,1
nice,1
Instead,1
ended,1
going,1
Wasabi,1
Bistro,1
some,1
of,8
the,12
best,1
sushi,1
available,1
in,3
Western,1
Washington,1
We,3
tried,1
two,1
their,1
signature,1
rolls,1
Spicy,2
101,2
Belltown,1
Other,1
than,1
an,1
overabundance,1
mayo,1
meal,2
was,5
great,1
craving,1
edamame,1
that,1
satisfied,1
by,1
complementary,1
bowl,1
served,1
with,2
every,1
Much,2
Saturday,1
morning,1
spent,2
lounging,1
around,2
my,2
apartment,1
it,2
definitely,1
not,1
waste,1
time,1
afternoon,2
at,3
Starbucks,1
doing,1
work,1
me,2
just,1
playing,1
internet,1
That,1
evening,1
made,2
first,1
her,1
new,1
townhome,1
spinach,1
cheese,1
ravioli,1
fresh,1
bread,1
mixed,1
greens,1
salad,1
All,1
all,1
very,1
Before,1
could,1
make,1
however,1
put,1
together,2
table,1
chairs,1
would,1
need,1
eat,1
off,1
ve,1
gotten,1
pretty,1
good,2
putting,1
Ikea,1
furniture,1
didn,1
take,1
too,1
long,1
Sunday,1
saw,1
fighting,1
server,1
part,1
then,2
having,1
s,1
parents,1
played,1
dominos,1
game,1
called,1
Mexican,1
Train,1
lovely,1
filet,1
Her,1
dad,1
did,1
most,1
talking,1
think,1
everyone,1
enjoyed,1
themselves,1
