,frequency
The,1
weather,2
must,1
be,1
getting,2
better,1
because,1
I,7
am,1
back,1
into,1
computer,1
games,1
Why,1
is,3
it,1
that,3
never,1
want,1
to,3
play,1
them,1
in,1
the,5
winter,1
but,2
only,1
when,1
great,2
Anyway,1
Jenn,1
came,1
over,1
last,2
night,1
and,3
showed,1
her,1
wonder,1
urlLink,2
Quake,1
III,1
Maybe,1
did,1
something,1
good,1
my,1
machine,1
lately,1
game,1
seemed,1
run,1
much,2
smoother,1
then,1
time,1
played,1
Also,1
broke,1
down,1
bought,1
Deus,1
Ex,1
It,1
s,1
a,2
first,1
person,1
shooter,1
has,1
storyline,1
incorporates,1
cybernetics,1
What,1
more,1
could,1
wish,1
for,1
