,frequency
Sigh,2
I,15
hate,1
moving,2
Russ,1
gave,1
me,3
not,1
quite,1
enough,2
notice,4
to,16
find,3
a,10
roommate,1
so,3
m,1
out,2
even,1
paid,1
the,10
entire,1
rent,1
plus,2
month,7
penalty,1
extra,1
parking,1
spot,1
for,3
hoping,1
would,1
someone,3
No,2
such,1
luck,1
Katherine,1
has,1
graciously,2
offered,1
living,1
with,2
her,2
short,1
while,1
until,1
else,1
room,1
am,2
going,3
move,4
majority,1
of,5
my,4
stuff,1
into,2
storage,2
unit,2
and,3
necessities,1
over,1
townhome,1
Actually,1
ve,1
already,1
moved,1
most,1
hanged,1
clothes,1
shoes,1
Over,1
weekend,1
hope,1
pack,1
up,1
everything,1
that,6
can,1
get,1
mover,1
next,1
week,1
bring,1
it,1
all,2
way,1
try,1
couch,1
queen,1
bed,1
bookshelves,1
et,1
cetera,1
by,1
myself,1
The,1
real,1
kicker,1
here,1
is,2
didn,1
t,1
give,1
apartment,2
was,1
leaving,1
When,1
went,1
from,1
year,1
lease,2
they,3
never,1
said,2
anything,1
about,1
twenty,1
day,1
On,1
s,1
huge,1
amount,2
wanted,1
at,1
end,1
July,1
but,1
are,1
allowing,1
pay,2
1470,1
August,1
They,1
if,1
moves,1
will,1
pro,1
rate,1
back,1
somehow,1
doubt,1
happen,1
