,frequency
urlLink,1
Rockstar,1
Games,1
Announces,1
Grand,1
Theft,1
Auto,1
San,3
Andreas,2
Woohoo,1
Having,1
the,6
next,1
GTA,4
set,1
in,4
isn,1
t,2
shocking,1
since,3
original,1
was,3
three,1
cities,1
Liberty,1
City,3
Vice,2
and,4
Adreas,1
I,7
still,1
remember,1
day,1
that,2
Chris,1
brought,1
over,1
his,1
copy,3
of,2
3,3
for,2
Joe,2
to,4
try,1
He,1
had,2
take,1
it,4
away,1
from,1
us,1
a,3
few,1
weeks,1
later,1
he,1
going,1
re,1
gift,1
but,2
went,1
right,1
out,1
bought,2
another,2
eventually,1
traded,1
never,1
as,1
impressed,1
with,2
VC,1
It,1
just,2
didn,1
have,1
same,1
feeling,1
character,2
you,1
played,1
actually,1
voice,1
some,1
emotion,1
much,1
rather,1
enjoyed,1
voiceless,1
Thus,1
need,1
PS2,1
go,1
now,1
