,frequency
Now,1
that,9
I,28
have,2
the,8
SVT,1
Focus,1
ve,1
put,2
Camaro,2
up,3
for,4
sale,1
so,3
far,1
only,1
posted,1
it,5
in,3
Microsoft,1
classifieds,1
but,3
anyone,1
Puget,1
Sound,1
area,1
can,4
take,1
a,13
look,1
at,6
these,1
car,2
two,1
weeks,1
ago,1
and,8
got,3
phone,1
call,3
last,1
Wednesday,1
Her,8
m,1
calling,1
about,2
Me,7
Ok,4
s,1
still,1
available,1
Can,1
come,1
see,2
Sure,1
when,2
works,2
you,4
How,1
this,4
weekend,1
Oh,1
don,1
t,4
know,5
lunchtime,2
At,1
point,1
little,2
bit,1
frustrated,1
dont,1
want,2
to,12
hear,1
specific,3
time,5
date,1
Anyway,1
finally,1
her,6
decide,1
on,3
Saturday,2
noon,1
She,4
calls,2
me,6
Friday,1
morning,2
missed,1
since,1
was,4
parking,1
garage,1
says,1
she,6
do,1
Sunday,2
5,3
PM,11
would,7
work,4
better,1
is,3
fine,3
get,2
voicemail,2
roughly,1
4,1
say,2
make,1
Monday,2
back,2
no,1
answer,1
left,1
saying,2
be,2
if,6
please,1
tell,2
emails,1
either,1
6,3
or,2
7,4
told,1
give,2
going,3
change,2
by,2
2,2
writes,1
Here,1
we,4
are,1
30,2
Hi,1
Mike,1
just,2
wanted,1
could,3
meet,2
earlier,1
Well,1
decided,1
wondering,2
already,1
said,1
need,1
were,1
off,2
early,1
No,1
Cutting,1
Bye,1
CLICK,1
Holy,1
cow,1
bet,1
100,1
show,1
15,1
minutes,1
late,1
then,1
not,1
how,1
drive,2
manual,2
transmission,1
Just,1
wait,1
UPDATE,1
But,1
think,1
younger,1
brother,1
will,1
slack,1
