,frequency
More,1
urlLink,1
quotes,1
Setups,6
is,2
it,1
a,4
forest,2
fire,5
I,3
CAN,1
SEE,1
THE,1
SMOKE,1
FROM,1
MY,1
HOUSE,1
SneakyPete,1
wtf,1
going,2
on,3
setups,1
what,1
state,1
its,2
in,2
alberta,1
canada,2
Raider,1
FIRE,1
must,1
be,1
travelyan,1
they,2
have,1
fuck,1
you,3
eh,1
Overlord,2
That,1
just,2
pooped,1
into,1
my,3
head,1
Ack,1
one,1
of,1
worst,1
typos,1
faustwork,4
the,6
gf,1
wants,1
underwear,1
for,2
xmas,1
i,3
cant,1
stand,1
shopping,1
em,1
tho,1
feel,1
like,1
goon,1
maybe,1
because,1
rub,1
them,1
all,1
face,1
harb,4
Also,1
waitress,1
at,2
Applebee,1
s,3
thought,2
we,2
were,1
gay,2
espo,3
LOL,1
why,1
that,3
Because,1
Andy,1
fag,1
did,1
she,1
say,1
Are,2
two,1
No,1
She,1
asked,1
if,1
wanted,1
to,1
split,1
dessert,1
gig103,1
drove,1
by,1
department,1
other,1
day,1
and,1
had,1
big,1
public,1
awareness,1
sign,1
read,1
your,1
house,2
numbers,1
visible,1
Who,1
hell,1
cares,1
How,1
about,1
stop,1
