,frequency
As,1
much,1
as,2
I,9
hate,1
using,1
this,3
page,1
a,3
place,1
to,11
rant,1
sometimes,1
it,3
has,1
be,3
done,1
The,1
first,3
assignment,1
for,1
my,6
senior,1
design,1
project,4
is,3
due,1
Wednesday,1
Basically,1
presentation,2
that,3
explains,1
the,16
requirements,1
of,6
In,1
order,1
do,1
we,1
need,1
have,1
good,1
idea,1
what,1
will,1
Since,2
our,1
was,6
pretty,1
open,1
ended,1
required,1
meeting,2
with,3
client,1
in,4
case,1
biomedical,1
engineering,1
professor,2
Professors,1
are,1
busy,1
people,1
and,7
thus,1
he,2
could,2
not,2
meet,2
us,2
until,2
today,1
He,1
found,1
an,1
opening,1
his,2
schedule,1
emailed,1
at,1
11,1
15,1
AM,1
saying,1
free,1
from,2
noon,1
2,1
PM,1
None,1
other,1
group,1
members,1
make,1
which,1
understandable,1
given,1
short,1
notice,1
Thus,1
had,1
by,1
myself,2
while,2
still,1
extremely,1
sick,1
Luckily,1
able,1
partially,1
coherent,1
spray,1
snot,1
all,1
over,1
office,1
walls,1
am,1
poor,1
car,1
less,1
took,1
bus,2
north,1
campus,2
back,2
central,1
after,1
There,1
one,1
kid,4
standing,2
up,6
front,2
seat,1
next,2
me,4
were,1
trying,1
get,2
off,1
let,1
then,1
started,1
stand,1
When,1
got,1
guy,1
slid,1
directly,2
Without,1
even,1
looking,1
above,1
stood,2
into,1
guys,1
elbow,1
Crack,1
right,1
on,1
top,1
head,2
Now,1
leg,1
hurts,1
