,frequency
Jamie,2
Joe,2
and,3
I,7
hung,1
out,5
yesterday,1
We,5
just,3
absolutely,1
had,1
to,3
enjoy,1
the,10
weather,1
The,1
diag,1
wasn,1
t,2
most,1
verdant,1
place,1
snow,1
washes,1
away,1
yet,1
everything,1
is,2
so,2
dirty,1
but,2
it,4
was,1
enjoyable,1
nonetheless,1
grabbed,1
Jimmy,1
John,1
s,1
on,1
way,1
then,1
sat,1
by,1
flagpole,1
mainly,1
talked,1
about,1
urlLink,2
night,1
before,1
how,2
we,4
wished,1
turned,1
a,2
little,1
bit,1
less,1
dramatic,1
As,1
always,1
also,1
discussed,2
future,1
finally,1
realized,1
that,1
going,2
be,2
moving,1
of,1
state,1
no,1
matter,1
what,1
happens,1
didn,1
know,1
each,1
other,1
too,1
well,1
until,1
this,1
year,1
feel,1
ve,1
gotten,1
close,1
ll,1
miss,1
him,1
cool,1
would,1
if,1
both,1
do,1
end,1
up,1
staying,1
in,1
Ann,1
Arbor,1
area,1
now,1
have,2
an,1
official,1
job,1
offer,1
from,2
company,1
around,1
here,2
might,1
happen,1
Of,1
course,1
am,1
still,1
my,1
fly,1
interviews,1
shall,1
see,1
My,1
camera,1
got,1
some,1
more,1
use,1
check,1
pictures,1
day,1
