,frequency
I,11
knew,1
the,12
addiction,1
wasn,1
t,2
going,1
to,5
get,1
any,1
better,1
when,3
would,2
think,2
back,1
those,5
lovely,1
days,1
owned,2
a,8
video,1
game,2
console,2
All,1
levels,3
beat,1
all,5
new,1
trophies,1
acquired,1
end,1
bosses,1
defeated,1
needed,1
and,6
fast,1
ended,2
up,3
using,1
my,2
101,1
store,1
credit,1
at,2
GameStop,1
buy,1
refurbished,1
PS2,2
with,1
network,1
adapter,1
another,1
copy,1
of,4
Gran,1
Turismo,1
3,3
still,2
had,2
saved,1
from,1
Joe,1
co,1
so,1
fired,1
that,1
Last,1
night,1
beating,1
rally,5
used,1
same,1
car,4
for,2
heavily,1
modified,2
Mitsubishi,1
Lancer,1
Evolution,1
VII,1
GSR,1
putting,1
out,1
about,1
542,1
HP,2
There,1
are,1
10,1
tracks,2
on,3
circuit,2
races,2
per,2
track,1
2,1
5,1
laps,2
race,1
That,1
means,1
300,1
complete,1
entire,1
My,1
couldn,1
handle,2
as,4
well,2
most,1
cars,2
gravel,1
but,2
sheer,1
power,2
got,1
it,1
through,1
without,1
fault,1
On,1
tarmac,1
could,1
least,1
huge,1
advantage,1
The,1
prize,2
getting,1
first,1
places,1
30,1
different,1
is,3
urlLink,1
Suzuki,2
Escudo,1
Pikes,1
Peak,1
Version,1
You,1
d,1
be,1
horrible,1
mine,1
currently,2
put,1
down,1
1881,1
Top,1
speed,1
278,1
9,1
MPH,1
nice,1
