,frequency
I,2
am,1
definitely,1
not,1
a,6
big,1
fan,1
of,7
Star,2
Trek,2
but,1
ve,1
been,1
known,1
to,5
watch,1
quite,1
bit,1
The,3
Next,1
Generation,1
and,2
some,1
Deep,1
Space,1
Nine,1
Slashdot,1
had,1
an,2
urlLink,2
article,2
about,2
Enterprise,1
how,2
Rick,1
Berman,2
is,3
going,1
try,1
salvage,1
it,5
discussion,1
this,2
ranged,1
from,1
needs,1
be,2
executed,1
reasoning,1
why,1
the,5
first,1
series,1
were,1
much,1
better,1
Out,1
blue,1
comes,1
comment,2
It,1
idea,1
for,1
new,1
show,2
basic,1
premise,1
cadre,1
special,1
ops,1
members,1
Federation,1
that,1
take,1
care,1
dirty,1
work,1
Read,1
If,2
was,1
shot,1
in,1
dark,1
plodding,1
almost,1
psycho,1
manner,1
could,2
hit,1
turns,1
into,1
another,1
wild,1
cowboy,1
fail,1
