,frequency
What,1
the,5
hell,1
My,1
keyboard,4
just,2
died,1
I,7
thought,2
maybe,2
it,5
was,3
AT,1
PS,2
2,2
converter,2
using,1
but,1
a,6
replacement,1
did,1
not,1
improve,1
situation,1
Then,1
port,1
on,1
my,2
motherboard,1
found,1
USB,1
and,3
tried,1
that,2
borrowed,1
roommate,1
s,1
worked,1
fine,1
Feeling,1
quite,1
pissed,1
off,1
do,1
you,1
have,1
any,1
idea,1
how,1
hard,1
is,1
to,2
use,1
computer,1
without,1
took,1
old,1
shook,1
around,1
bit,1
The,1
power,1
of,1
fear,1
made,1
work,1
again,1
Now,1
can,1
get,1
back,1
regular,1
life,1
