,frequency
Crazy,1
dream,4
2,1
Just,2
a,8
few,1
days,1
ago,1
I,12
had,5
that,5
involved,1
moving,1
down,2
to,10
Georgia,2
Since,1
don,1
t,1
know,1
anyone,1
there,3
find,1
housing,1
by,2
myself,1
All,1
of,6
the,15
apartments,1
were,2
full,1
or,2
something,1
so,2
ended,1
up,4
subletting,1
room,3
in,7
mansion,3
The,3
details,1
itself,1
fuzzy,1
but,2
definitely,1
was,4
pond,2
back,1
with,3
some,2
odd,1
stones,1
surrounding,1
perimeter,1
It,1
reminded,1
me,5
urlLink,1
Mandelbrot,1
set,1
now,1
think,1
it,1
Do,1
you,1
fractals,1
Thought,1
not,1
owner,2
and,6
what,1
could,2
only,2
be,2
his,1
young,1
daughter,2
showed,1
They,1
said,1
one,1
problem,1
bed,1
been,2
earlier,1
Eh,1
whatever,1
took,1
anyway,1
fell,2
asleep,3
woke,2
two,1
leech,2
like,1
beings,1
on,2
my,1
left,2
hand,1
immediately,1
started,1
swat,1
at,2
them,2
trying,1
get,2
off,1
who,2
must,1
have,1
watching,1
sleep,1
yelled,1
stop,1
these,2
leeches,2
would,2
keep,1
sucking,1
until,1
either,1
they,1
filled,1
blood,2
died,1
On,1
closer,1
inspection,1
coiled,1
bodies,1
expand,1
hold,1
LOT,1
hospital,2
called,1
Eric,1
knows,1
why,1
he,1
He,1
picked,1
weird,1
Dodge,1
Neon,1
SUV,1
hybrid,1
which,2
can,1
explained,1
fact,1
reading,1
Motor,1
Trend,1
we,2
tried,1
ask,1
for,1
directions,3
nearest,1
Everyone,1
give,1
us,1
different,1
as,1
got,1
highway,1
My,1
entire,1
arm,1
completely,1
explains,1
bit,1
