,frequency
God,1
damnit,1
Winamp,2
You,1
were,1
great,1
back,1
in,1
the,6
v2,2
days,1
Then,1
you,2
turn,1
into,1
v3,2
a,3
bloated,1
slow,1
mockery,1
of,3
rewrite,1
Oh,1
lo,1
said,1
that,1
v5,1
would,1
be,1
best,2
and,3
combined,1
All,1
I,3
get,1
is,1
crash,3
after,2
DELETED,1
iTunes,1
for,3
me,1
life,1
or,1
until,1
something,1
better,1
comes,1
along,1
UPDATE,1
So,1
go,1
to,2
uninstall,3
program,1
freezes,1
my,1
system,1
force,1
reboot,2
no,1
not,2
Jedi,1
power,1
try,1
again,1
It,1
takes,1
four,1
minutes,1
UI,1
come,1
up,1
Once,1
app,1
uninstalled,1
it,1
crashed,1
explorer,1
IE,1
requiring,1
another,1
Bah,1
