,frequency
The,2
word,2
of,6
the,9
day,2
is,4
conduit,3
Why,1
It,1
sounds,1
cool,1
Conduit,1
n,1
A,1
means,1
by,3
which,1
something,1
transmitted,1
used,1
in,1
song,1
Get,1
Off,1
Bad,1
Religion,1
Lascivious,1
it,8
s,4
all,1
that,2
I,18
can,4
think,1
as,1
drag,1
my,2
feet,1
searching,1
like,1
a,5
diogenes,1
dangerous,1
adjectives,1
decade,1
and,5
your,3
alluring,1
intricacies,1
see,1
green,2
screen,2
mentality,2
feel,1
sting,1
consequence,1
know,3
shouldn,1
t,1
but,3
too,1
much,1
to,5
ignore,1
an,1
emotion,1
deplore,1
every,2
time,2
look,1
at,1
you,1
just,4
want,3
do,1
clench,1
fist,1
right,1
through,1
get,2
off,2
rectilinear,1
this,1
direction,1
we,3
ve,1
been,1
heading,1
never,1
realizing,1
are,1
on,3
runaway,1
machine,1
angular,1
momentum,1
does,1
turn,2
us,1
one,2
step,1
further,1
our,1
ladder,1
more,2
toward,1
east,1
realize,1
shared,1
many,1
quite,1
impossible,1
am,1
damned,1
find,1
way,2
revolve,1
other,1
scrutinize,1
say,1
screw,1
re,1
ride,1
down,1
blind,1
