,frequency
Katherine,3
and,30
I,18
went,1
to,23
Daniel,2
s,3
Broiler,1
on,9
Lake,1
Union,1
Thursday,2
night,2
We,2
had,9
a,12
25,1
gift,1
certificate,1
but,7
that,11
really,1
doesn,1
t,7
go,1
very,2
far,1
when,3
the,25
entrees,1
are,1
about,3
40,1
each,1
The,4
hostess,1
treated,1
us,10
just,3
like,3
any,1
other,3
couple,2
having,2
dinner,2
waiter,3
different,1
idea,1
It,1
seems,1
he,16
saw,1
two,8
kids,1
were,7
in,5
over,1
their,1
heads,1
thus,1
didn,4
expect,1
large,1
tip,2
Since,2
his,8
mind,1
was,18
already,1
shot,1
decided,1
basically,5
treat,1
an,2
annoyance,1
out,3
for,3
nice,2
ordered,4
Perrier,1
start,1
made,1
Kat,8
get,2
some,2
Evian,1
even,3
though,1
she,3
is,1
tap,1
water,1
kind,1
of,9
girl,1
He,7
brought,1
glasses,4
bottles,1
offer,2
pour,1
know,3
m,1
getting,1
prissy,1
here,2
come,2
While,1
every,1
table,3
received,1
warm,1
bread,1
butter,1
before,1
meal,1
specifically,1
request,1
it,3
When,2
finally,2
came,1
our,8
food,1
ready,1
not,2
2,1
minutes,1
later,1
we,17
wine,9
acted,1
as,2
if,4
only,1
grape,2
product,1
ever,1
drank,1
Welch,1
Thanks,1
buddy,1
basics,1
yes,1
do,1
higher,1
altitude,1
wines,1
from,2
more,2
concentrated,1
got,2
most,2
order,1
correct,1
switched,2
how,1
liked,1
meat,2
medium,2
rare,1
them,5
has,1
eaten,1
at,5
probably,1
ten,1
times,1
said,6
this,3
first,1
time,1
they,1
cut,1
show,1
cooked,1
properly,1
Maybe,1
knew,1
messed,1
up,3
No,1
matter,1
what,2
still,3
annoying,1
part,1
evening,1
Soon,1
after,1
sat,1
down,2
pair,1
gentlemen,1
seated,2
directly,1
behind,2
Our,1
backs,1
mostly,1
turned,3
could,2
tell,1
older,3
maybe,1
45,1
50,1
years,1
old,1
consistently,1
staring,1
her,3
This,1
skeeved,1
bit,2
soon,1
ignored,1
After,3
finished,1
entree,1
started,3
dig,1
into,1
creme,1
brulee,1
approached,2
carrying,1
red,1
informed,2
man,6
offered,2
fine,1
Argentinean,1
raised,1
thanked,1
him,2
Enjoy,1
or,1
would,3
say,2
Norway,2
Skord,1
At,2
point,2
felt,1
fairly,1
awkward,1
Here,1
men,1
now,1
expected,1
least,2
talk,2
told,2
hurry,1
drink,1
so,2
quick,1
word,2
with,1
then,3
hell,1
there,2
want,1
gulp,1
figuring,1
be,1
rude,1
Eventually,1
while,1
all,2
asked,2
business,2
replied,1
negative,1
Yes,1
you,1
look,1
too,1
romantic,1
doing,1
talking,2
me,2
companion,2
visiting,1
assumed,1
couldn,2
speak,2
English,2
well,1
complemented,1
looks,1
something,3
being,2
attractive,1
both,1
obviously,2
nervous,1
annoyed,1
stuck,1
wife,1
babbling,1
understand,1
saying,1
trouble,1
hearing,1
back,1
finish,1
escape,1
drinking,1
last,1
drop,1
leave,2
shake,1
hand,3
shaking,1
gently,1
held,1
my,2
placed,1
upper,1
arm,1
trapping,1
enjoyed,1
sit,1
have,1
another,1
glass,1
fled,1
heard,1
accent,1
free,1
understood,1
language,1
quiet,1
because,1
embarrassed,1
by,2
going,1
understandbly,1
disturbed,1
whole,1
situation,1
Ugh,1
