,frequency
urlLink,1
Ford,1
to,4
drop,1
SVT,7
Focus,2
put,1
entire,1
lineup,1
on,2
hiatus,1
No,1
more,2
That,1
is,4
a,5
shame,1
because,2
just,1
about,3
every,1
review,1
I,5
ve,1
read,1
of,3
the,11
car,1
said,1
it,3
was,3
outstanding,1
really,1
shouldn,1
t,1
think,1
too,1
much,1
want,1
kick,1
myself,1
for,1
getting,1
ZX3,2
instead,1
The,2
retail,1
price,1
my,1
MORE,1
than,2
well,1
equipped,1
and,2
better,1
vehicle,1
in,3
almost,2
all,1
regards,1
other,1
noise,1
softness,1
ride,1
170,2
HP,2
as,3
fast,1
911,1
Carrera,1
slalom,1
okay,1
gotta,1
stop,1
thinking,1
If,1
only,1
comfortable,1
with,1
manual,1
would,1
have,1
bought,1
back,2
July,1
Anyway,1
article,1
ST,1
model,1
that,1
mentioned,1
probably,1
similar,1
UK,1
spec,1
ST170,1
basically,1
same,1
engine,1
but,1
without,1
rest,1
upgrades,1
suspension,1
tires,1
brakes,1
interior,1
transmission,1
etc,1
