,frequency
A,1
sinus,1
infection,1
has,1
left,1
me,2
completely,1
incapacitated,1
I,4
had,2
to,2
skip,1
class,1
yesterday,1
and,4
may,1
do,1
the,5
same,1
today,1
woke,1
up,1
this,2
morning,1
feeling,2
like,2
worst,1
hangover,1
of,3
my,7
life,1
My,1
stomach,1
hurt,1
head,1
was,4
throbbing,1
muscles,1
were,1
sore,1
Yesterday,1
nose,2
leaking,1
a,2
burst,1
water,1
main,1
It,1
quite,1
odd,1
minding,1
own,1
business,1
playing,1
on,1
computer,1
then,1
hot,1
river,1
snot,1
pour,1
from,1
with,1
undying,1
fury,1
The,1
taste,1
that,1
what,1
got,1
most,1
Today,1
combination,1
ibuprofen,1
asprin,1
claritin,1
generic,1
over,1
counter,1
decongestant,1
antihistamine,1
mulit,1
vitamins,1
might,1
keep,1
sickness,1
in,1
check,1
