,frequency
Point,1
of,7
the,12
following,1
story,1
We,2
gambled,1
and,7
won,2
Eric,2
s,1
sister,2
decided,2
to,11
go,2
urlLink,2
Joe,2
Vision,1
last,1
night,1
see,1
game,1
4,1
Stanley,1
Cup,1
Finals,1
Since,2
is,3
leaving,1
for,2
Alaska,1
on,3
18th,1
we,4
have,2
been,1
trying,1
hang,1
out,2
as,3
much,1
possible,1
The,1
two,2
us,3
meet,1
his,1
her,1
friends,1
down,1
in,4
Detroit,2
left,1
just,2
after,1
I,6
got,1
home,1
from,3
work,1
was,2
starving,1
both,2
thought,1
what,1
quick,1
cheap,1
restaurants,1
were,2
way,1
Ann,1
Arbor,1
downtown,1
One,1
restaurant,1
shone,1
above,1
rest,1
White,5
Castle,5
There,1
a,5
at,3
Telegraph,1
road,1
off,1
96,1
Obviously,1
you,2
can,1
t,4
without,1
getting,1
burgers,2
but,1
also,2
caved,1
into,1
novelty,1
Chicken,1
Rings,1
They,1
are,1
tasty,1
easy,1
eat,1
perfect,1
food,3
While,1
there,1
this,1
fairly,1
large,1
female,1
bus,1
driver,1
asked,1
How,1
do,1
keep,1
your,1
feet,2
so,1
purdy,2
said,2
something,1
about,1
how,1
my,2
weren,1
that,2
they,1
burnt,1
being,1
sun,1
all,1
day,1
yesterday,1
She,1
didn,2
care,1
she,1
continued,1
comment,1
our,1
toes,1
heels,1
Foot,1
fetish,1
know,1
Back,1
between,1
had,1
8,1
9,1
chicken,1
rings,1
2,1
orders,1
fries,1
couple,1
Cokes,1
During,1
first,1
period,1
stomach,1
raging,1
battle,1
against,2
items,1
if,1
only,1
fact,1
poop,1
JLA,1
That,1
decisive,1
win,1
