,frequency
I,1
will,1
fill,1
in,7
this,2
survey,1
later,1
today,4
Deadly,1
Sins,1
ANGER,1
1,8
Who,3
did,3
you,51
last,5
get,4
angry,2
with,3
2,7
What,17
is,8
your,14
weapon,1
of,18
choice,4
3,7
Would,3
hit,2
a,11
member,2
the,16
opposite,1
sex,2
4,7
How,7
about,1
same,1
5,7
was,3
person,4
who,2
got,2
really,1
at,2
6,7
pet,1
peeve,1
7,6
Do,2
keep,1
grudges,1
or,5
can,1
let,1
them,1
go,2
easily,1
SLOTH,1
one,5
thing,4
re,3
supposed,1
to,8
do,5
daily,1
that,5
haven,2
t,2
done,4
long,2
time,3
latest,1
ve,4
ever,11
woken,1
up,2
Name,1
been,3
meaning,1
contact,1
but,1
lame,1
excuse,1
made,1
Have,10
watched,1
an,2
infomercial,1
all,2
way,1
through,1
ones,1
many,6
times,2
snooze,1
button,1
on,6
alarm,1
clock,1
have,7
skipped,1
work,1
classes,1
month,1
GLUTTONY,1
overpriced,1
yuppie,1
beverage,1
Meat,1
eaters,1
white,1
meat,2
dark,1
greatest,1
amount,1
alcohol,1
had,5
sitting,1
outing,1
event,1
s,2
most,4
weighed,1
eaten,1
so,2
far,1
When,2
ate,1
much,2
felt,1
sick,1
drunk,1
point,1
throwing,1
LUST,1
people,2
seen,2
naked,2
not,2
counting,2
movies,1
family,2
YOU,1
physicians,1
caught,1
yourself,2
staring,1
chest,1
crotch,1
gender,2
during,1
normal,1
conversation,1
it,3
favorite,1
body,1
part,1
propositioned,1
by,2
prostitute,1
tested,1
for,3
STD,1
pregnancy,1
GREED,1
credit,1
cards,1
own,3
guilty,1
pleasure,1
store,1
If,2
million,1
what,1
would,6
rather,1
be,3
rich,1
famous,1
accept,1
boring,1
job,1
if,1
meant,1
make,1
megabucks,1
stolen,1
anything,1
MP3s,1
are,2
hard,1
drive,1
PRIDE,1
proud,3
parents,1
like,1
accomplish,1
life,1
annoyed,1
coming,1
second,1
place,1
entered,1
contest,1
skill,2
knowing,1
were,1
higher,2
than,1
other,1
competitors,1
cheated,2
something,1
score,1
ENVY,1
item,1
friends,1
want,2
Trading,1
Spaces,1
could,1
anyone,1
else,1
world,1
wished,1
physical,1
feature,1
different,1
from,1
inborn,1
trait,1
see,1
others,1
wish,1
