,frequency
And,1
I,2
thought,1
wasps,1
were,1
bad,1
Laura,2
works,2
at,1
the,6
School,1
of,5
Public,1
Health,1
as,1
a,5
lab,2
technician,1
The,3
she,5
in,4
deals,1
with,3
air,2
purity,1
polution,1
and,2
water,1
samples,1
they,2
collect,1
are,3
stored,1
generic,1
glass,1
bottles,3
To,1
insure,1
that,1
these,1
free,1
from,1
impurities,1
washed,1
acid,5
baked,1
then,2
cleaned,1
various,1
other,2
techniques,1
Just,2
day,1
was,3
doing,1
usual,1
routine,1
cleaning,1
when,1
accidentally,1
dropped,1
bottle,2
into,2
sink,1
open,1
since,1
using,1
it,2
thus,1
splashed,1
up,1
her,2
EYE,1
She,1
immediately,1
used,1
eye,1
wash,1
which,2
believe,1
saved,1
Though,1
could,1
see,1
just,2
fine,1
after,1
happened,1
decided,1
to,3
go,1
ER,1
be,1
sure,1
They,1
flushed,1
both,1
eyes,1
liter,1
saline,1
each,1
examined,1
damage,1
small,1
amount,1
corneal,1
abrasion,1
healed,1
quickly,1
Thank,1
god,1
