,frequency
Just,1
this,1
morning,1
I,12
told,1
myself,1
that,1
would,1
stop,1
spending,2
money,2
In,1
the,3
past,1
month,1
ve,1
bought,1
a,5
new,2
digital,1
camera,1
work,2
out,3
shoes,1
bunch,1
of,2
clothes,2
some,2
regular,1
but,1
no,3
more,3
blue,1
shirts,1
because,1
Leah,1
says,1
have,1
too,1
many,1
Not,2
possible,1
and,4
subscription,1
to,3
urlLink,1
EMusic,1
spent,1
lot,1
going,2
especially,1
on,1
food,1
So,1
said,2
Then,1
got,1
gift,2
certificate,1
in,1
mail,1
for,2
15,1
at,2
Express,1
Men,2
Jamie,1
went,1
today,1
was,1
only,1
spend,1
enough,1
use,1
up,2
cert,1
so,1
much,1
ended,1
80,1
there,1
then,1
40,1
Fields,1
buying,1
cologne,1
Pleasures,1
promise,1
