,frequency
Clean,1
is,4
good,1
a,7
mantra,1
I,14
have,1
recently,1
accepted,1
This,1
mostly,1
because,2
through,1
laborious,1
process,1
which,2
failed,1
lost,1
my,10
main,1
partition,3
The,3
last,1
incarnation,1
of,4
this,3
system,1
had,2
partitions,1
setup,1
for,4
Windows,5
98,1
2000,4
linux,8
swap,1
file,1
and,2
FAT32,1
data,1
MP3s,1
thanks,1
No,1
matter,1
how,1
hard,1
tried,2
could,2
only,1
boot,4
into,2
using,1
disk,1
bootloader,2
was,4
not,4
smart,2
enough,2
to,12
load,1
it,6
Originally,1
urlLink,4
Red,3
Hat,3
6,3
2,2
installed,1
Feeling,1
adventurous,1
decided,1
install,1
CAEN,2
instead,1
Who,1
wouldn,2
t,2
want,1
run,1
distribution,1
created,1
at,2
their,1
own,1
university,1
For,1
some,2
odd,1
reason,1
use,1
network,1
card,2
IRQ,3
0,2
just,2
does,1
work,3
Also,1
since,1
based,1
on,2
1,1
did,1
properly,2
recognize,1
GeForce,1
video,1
Screw,2
that,4
time,1
go,2
back,2
Oops,1
now,2
trying,1
set,1
NIC,2
lets,1
with,1
Mandrake,2
configured,1
5,1
but,2
still,1
see,1
gateway,1
figured,2
later,1
got,2
x,1
windows,2
working,1
fine,1
by,2
point,2
should,2
get,3
done,1
Since,1
all,2
course,1
hyperlinks,1
were,1
stored,1
in,1
quick,1
reboot,1
me,2
going,1
Reboot,3
walk,1
away,1
come,1
WTF,2
wait,1
menu,1
show,1
Linux,2
look,1
any,1
promising,1
signs,1
Try,1
mount,1
weird,1
errors,1
about,2
bad,1
disklabels,1
superblocks,1
At,1
knew,1
what,1
the,3
outcome,1
My,1
C,1
drive,1
fried,1
ask,1
where,1
wanted,1
information,1
All,1
documents,1
from,1
past,1
year,1
conversations,1
anything,1
GONE,1
Oh,1
well,1
nothing,1
can,1
do,1
