,frequency
Laura,3
and,9
I,18
went,1
to,8
the,24
Hot,3
Snakes,2
show,3
last,1
night,1
at,4
Magic,2
Stick,2
Neither,1
of,8
us,1
had,6
been,1
there,4
so,6
we,4
a,11
bit,3
difficultly,1
parking,2
We,2
found,1
actual,1
place,1
just,4
fine,1
but,6
settle,1
for,2
street,1
couple,1
blocks,1
away,1
To,1
summarize,1
Hellhole,1
The,15
main,2
room,3
isn,1
t,5
too,1
bad,2
though,2
run,1
down,1
pool,1
tables,1
are,3
all,4
7,2
footers,1
thus,2
worthless,1
bartender,1
was,12
quite,1
jerk,1
what,1
else,1
would,3
expect,1
bathroom,2
by,2
far,1
worst,1
it,2
disgusted,1
her,1
that,3
she,1
wouldn,1
even,3
describe,1
mens,1
two,6
stalls,1
urinals,1
yet,2
no,2
stall,1
doors,3
or,2
seats,1
funniest,1
part,1
random,2
roll,2
toliet,1
paper,1
sitting,2
toward,1
middle,1
Who,2
use,1
No,2
door,1
seat,1
in,2
filth,1
many,1
punks,1
will,1
pass,1
Strike,3
one,1
knew,1
were,3
supposed,1
be,1
opening,1
bands,1
figured,1
they,3
start,1
playing,1
soon,1
after,3
opened,1
got,4
30,2
PM,4
didn,2
open,1
until,1
8,1
waited,3
first,3
band,6
Red,1
Legends,1
finally,1
started,2
9,1
They,2
sucked,1
Musically,2
not,2
Their,2
vocalist,1
on,3
other,2
hand,1
horrid,1
couldn,1
understand,1
single,1
lyric,1
A,1
good,1
40,1
minutes,1
screeched,1
halt,1
second,1
Cudas,1
stage,2
pretty,1
basic,1
without,1
flourish,1
melodical,1
plodding,1
singers,1
female,1
backup,1
singer,1
keyboardist,1
You,1
could,1
tell,1
guys,1
vying,1
top,1
spot,1
guy,2
who,1
called,1
shots,1
cheesy,1
chach,1
much,2
better,1
voice,1
Gotta,1
love,1
conflict,1
lyrics,1
simply,1
pathetic,1
three,2
Finally,1
praise,1
god,1
sometime,1
11,1
am,1
sure,1
when,2
my,2
eyes,1
watering,1
because,2
over,1
tired,2
Without,1
any,1
build,1
up,2
chatting,1
with,2
audience,1
launched,1
into,1
Hate,2
Kids,2
unsure,1
their,3
quality,1
live,1
then,1
think,1
sound,2
engineer,1
tweaked,1
something,1
very,1
faithful,1
albums,1
pure,1
raw,1
energy,1
also,1
played,1
10th,1
Planet,1
Automatic,1
Midnight,1
If,2
Credit,4
Matters,2
ll,2
Take,2
Light,1
Up,1
Stars,1
Hands,1
Our,1
Work,1
Fills,1
Pews,1
Past,1
Lives,1
Gar,1
Forgets,1
His,1
Insulin,1
XOX,1
Died,1
Suicide,2
Invoice,2
Ben,1
Gurion,1
wow,1
remembered,1
almost,1
them,1
actually,1
left,1
during,1
Hopefully,1
miss,1
Luckily,1
hear,1
favorite,1
songs,1
s,2
What,1
It,1
hard,1
rock,1
out,1
you,1
have,1
get,1
before,1
6,1
AM,1
next,1
day,1
amazing,1
strikes,1
taken,1
back,1
