,frequency
God,2
come,2
in,3
god,6
Damn,1
you,11
re,2
a,7
girl,1
Well,4
I,15
guess,2
the,3
reason,1
why,1
m,4
talking,1
to,8
tonight,1
is,2
because,1
ve,2
been,1
doing,1
lot,1
of,2
thinking,1
consider,1
mysef,1
pretty,1
cool,1
guy,1
and,3
never,1
cheated,1
on,1
any,1
my,2
girlfriends,1
except,1
that,3
one,1
lil,2
time,1
Japan,1
but,2
was,1
just,5
head,2
don,1
t,3
count,1
right,1
Aww,2
thanks,1
knew,1
d,1
understand,1
feel,1
like,1
well,2
be,1
honest,1
with,2
need,1
sweet,1
bitch,1
Ya,2
know,4
somebody,2
not,3
too,2
fast,1
slow,1
cause,1
dont,1
have,3
it,1
all,1
damn,1
self,1
life,1
ain,1
easy,1
want,1
someone,1
by,2
your,1
side,1
help,1
smooth,1
thang,1
out,1
At,1
this,3
point,1
being,1
picky,1
she,2
doesn,1
big,1
ol,1
ass,1
ya,2
Just,1
something,1
proportioned,1
her,2
body,1
nice,1
tail,1
What,1
say,2
found,1
Is,1
cute,1
So,1
when,1
do,2
get,1
meet,1
greatest,2
ll,1
talk,1
later,1
Amen,1
oh,1
sorry,2
lady,1
Outkast,1
No,1
Kat,1
has,1
nothing,1
worlds,1
interlude,1
