,frequency
So,1
my,7
favorite,1
field,1
is,9
finally,1
starting,1
to,7
produce,1
fruit,1
urlLink,3
I,10
Can,1
See,1
Wired,1
cover,1
Ever,1
since,1
read,2
all,1
5,1
pages,1
of,5
this,7
article,2
morning,1
mind,1
has,1
been,1
awhirl,1
First,1
the,11
techology,1
behind,1
amazing,4
The,5
camera,1
not,4
computers,1
software,1
neural,1
implant,2
bingo,1
If,1
you,2
have,2
will,2
know,1
that,3
sits,1
directly,1
atop,1
visual,1
cortex,1
resolution,1
high,1
but,1
it,1
does,1
allow,1
user,1
perceive,1
objects,1
Second,1
am,3
rethinking,1
future,1
plans,1
again,2
Cybernetics,1
now,1
proof,1
here,1
This,1
just,2
beginning,1
what,2
public,1
knows,1
sure,1
many,1
dreams,1
be,1
realized,1
by,1
end,2
lifetime,1
which,1
should,4
hopefully,1
coincide,1
with,2
century,1
Why,2
limit,1
myself,1
basic,1
computer,1
support,1
work,1
entire,1
life,1
try,1
get,1
an,1
MBA,1
and,2
join,1
management,1
track,1
before,1
28,1
Technology,1
cybernetics,1
are,1
two,1
true,1
loves,1
Repairing,1
vision,1
fashion,1
simple,1
in,2
comparision,1
possible,1
Maybe,1
stuck,1
plan,1
become,1
a,2
biomedical,1
engineer,1
Too,1
bad,1
UMich,1
didn,1
t,1
offer,1
BME,1
undergraduate,1
degree,1
when,1
was,1
applying,1
Third,1
really,1
want,1
watch,1
Ghost,1
Shell,1
