,frequency
I,12
have,3
no,3
shame,2
A,1
few,1
days,2
ago,1
was,3
looking,1
for,1
emulators,2
on,2
the,10
web,1
Finding,1
a,8
free,3
Gameboy,2
emulator,5
proved,1
almost,1
impossible,1
but,2
found,3
urlLink,2
Java,4
Other,1
than,1
lack,1
of,2
sounds,1
it,4
is,2
quite,1
amazing,1
started,1
programming,1
servlets,1
and,5
JavaServer,1
Pages,1
recently,1
code,1
to,4
understandable,1
clean,1
As,1
with,2
most,1
applets,1
don,1
t,2
try,1
run,1
Mac,1
crashed,1
IE,1
5,3
The,1
next,1
discovery,1
No,4
cash,1
With,1
name,1
like,1
am,1
thinking,1
Five,1
minutes,2
into,2
playing,2
Pokemon,4
game,1
quits,1
program,1
pops,1
up,1
Pay,1
us,1
or,1
you,1
only,2
get,2
at,1
time,1
Bastards,1
Didn,1
say,1
had,1
Well,1
yes,1
reason,1
wanted,1
these,1
play,2
And,1
put,1
over,1
8,1
hours,1
Silver,1
in,1
past,1
three,1
Does,1
that,1
mean,1
way,1
circumvent,1
minute,1
rule,1
Want,1
copy,1
Come,1
