,frequency
Heh,1
I,3
was,6
just,1
kidding,1
folks,1
did,3
end,1
up,1
going,1
to,1
see,1
Phish,2
The,4
lot,1
crowd,3
before,1
the,12
show,1
a,5
bit,1
melancholy,1
which,2
most,1
definitely,1
caused,1
by,1
combination,1
of,6
planes,1
roaring,1
directly,1
overhead,1
every,1
two,3
minutes,1
and,4
slight,1
amount,1
rain,1
Once,1
everyone,1
got,2
inside,1
mood,1
dramatically,1
lifted,1
mostly,1
because,2
we,2
were,1
no,1
longer,1
cold,1
wet,1
Here,1
is,2
setlist,1
Set,2
0,2
53,1
Come,1
On,1
Baby,1
Lets,1
Go,1
Downtown,1
Moma,1
Dance,1
Frankenstein,1
Halley,1
s,1
Comet,1
Fee,1
Stash,1
II,1
1,1
12,1
Birds,1
Feather,1
Tweezer,2
NICU,1
Scent,1
Mule,1
Fast,1
Enough,1
for,1
You,1
Piper,1
Character,1
Zer0,1
Encore,1
09,1
Sleeping,1
Monkey,1
Reprise,1
Short,1
first,1
set,2
eh,1
reason,2
GLOWSTICKS,1
People,2
throwing,2
hundreds,1
glow,2
sticks,2
all,1
over,1
arena,2
cool,1
effect,1
in,1
dark,1
smoke,1
saturated,1
environment,1
at,3
stage,2
band,2
not,2
good,1
We,1
probably,2
missed,1
out,1
on,1
songs,2
it,2
Most,1
people,1
knew,1
something,1
wrong,1
intermission,1
created,1
cacophony,1
after,1
second,1
ONLY,1
why,1
an,1
encore,1
really,1
deserve,1
Thus,1
bowed,1
ran,1
off,1
Dodging,1
glowsticks,1
Again,1
Bastard,1
phans,1
