,frequency
So,1
I,6
have,1
to,5
get,1
up,2
before,1
8,1
AM,1
in,3
Ann,1
Arbor,1
for,2
the,5
first,1
time,1
almost,2
2,1
months,1
This,1
is,2
due,1
a,3
major,1
server,2
upgrade,2
most,1
important,1
software,1
package,3
at,1
work,1
gotta,1
only,1
NT,1
Service,1
Pack,1
6a,1
then,1
install,1
JVM,1
EJB,1
Since,1
usually,1
wake,1
around,1
11,1
breakfast,1
more,1
lunch,1
issue,1
Today,1
decide,1
eat,1
remaining,1
packets,1
of,2
Quaker,1
Instant,1
Oatmeal,1
Open,1
what,1
do,1
find,1
Larvae,1
The,1
was,1
completely,1
infested,1
some,1
sort,1
insect,1
Jamie,1
puked,1
and,1
decided,1
wasn,1
t,1
so,1
hungry,1
anymore,1
