,frequency
So,1
I,11
m,2
back,2
to,6
including,1
a,2
bit,1
of,6
cardio,3
into,1
my,3
exercise,2
regime,1
On,1
Tuesday,1
Jeff,2
decided,1
he,1
wasn,1
t,4
up,1
for,2
racquetball,1
so,4
we,3
did,1
30,1
minutes,1
before,1
lifting,4
hit,2
the,7
elliptical,2
that,3
entire,2
time,1
burning,1
over,1
400,2
calories,2
Lifting,1
directly,1
afterward,1
felt,1
much,2
different,1
than,1
normal,1
where,1
start,1
with,2
Basically,1
every,1
seemed,1
at,3
least,2
15,1
more,1
difficult,1
Anytime,1
have,2
grunt,2
through,1
an,1
set,1
bench,2
presses,1
shouldn,1
be,2
doing,1
weight,1
nor,1
does,1
anyone,1
actually,1
want,1
hear,1
me,1
Last,1
night,1
had,1
two,1
futbol,1
games,1
play,1
his,1
MS,1
club,1
gym,1
alone,1
Again,1
on,2
Many,1
people,2
commented,1
increased,1
size,1
ve,2
assumed,1
musculature,1
far,1
since,2
most,1
these,1
wouldn,2
say,1
Man,1
looking,1
little,1
pudgy,1
there,1
Mike,1
but,2
feel,1
all,1
added,2
muscle,1
mass,1
is,1
simply,1
pushing,1
existing,1
fat,1
out,2
farther,1
almost,1
tempted,1
scale,1
in,2
favor,1
then,1
making,1
progress,1
strength,1
25,1
pounds,1
started,1
working,1
end,1
summer,1
Maybe,1
should,1
just,1
get,1
liposuction,1
and,1
keep,1
