,frequency
If,1
you,1
could,1
change,1
one,2
thing,1
about,1
yourself,1
what,1
would,2
it,2
be,2
I,16
honestly,1
wish,1
was,8
more,2
naturally,1
outgoing,3
may,1
seem,1
but,2
s,1
not,1
always,1
me,3
When,2
younger,1
very,4
shy,1
With,1
my,2
friends,2
in,4
neighborhood,1
a,4
normal,1
kid,1
In,1
school,3
pretty,1
damned,1
quiet,2
Every,1
year,1
elementary,1
some,1
sort,1
of,2
accelerated,1
program,1
Not,1
with,2
other,1
kids,1
they,1
make,1
something,1
up,1
for,2
first,1
grade,3
had,2
to,4
go,1
the,1
second,1
classrooms,1
reading,1
Stuff,1
like,2
that,2
That,1
definitely,1
made,1
an,1
outcast,1
few,1
at,1
and,1
until,2
started,2
playing,1
sports,1
during,1
recess,1
rarely,1
hung,1
out,1
anyone,1
still,2
9th,1
At,1
point,1
or,1
less,1
forced,1
myself,1
cracking,1
jokes,1
being,2
loudmouth,1
opinionated,1
etc,2
It,1
feels,1
show,1
farce,1
this,1
day,1
