,frequency
As,1
a,4
kid,1
I,10
absolutely,1
hated,1
warm,2
pillow,6
would,4
have,2
difficulty,1
falling,1
asleep,2
because,2
by,2
the,11
time,2
had,3
rested,1
enough,1
to,3
almost,1
fall,1
heat,1
of,2
my,1
annoy,1
me,2
and,7
wake,1
up,1
either,1
flip,1
or,1
sleep,1
on,1
other,2
end,1
In,1
words,1
average,1
four,2
sectors,1
By,1
was,1
done,1
with,1
all,1
original,1
sector,1
probably,1
cooled,1
down,1
normal,1
could,1
switch,1
it,1
remember,1
being,1
awake,1
for,1
at,1
least,1
an,1
extra,1
hour,1
some,1
nights,1
this,2
no,1
longer,1
problem,1
otherwise,2
run,1
out,1
buy,2
urlLink,1
Chillow,2
A,1
small,1
flat,1
but,1
shaped,1
insert,1
acts,1
as,1
heatsink,1
radiator,1
It,1
makes,1
one,3
side,2
cold,1
bit,1
The,1
warmth,1
is,1
absorbed,1
proper,1
dissipated,1
leaving,1
surface,1
nice,1
chilly,1
Hell,1
might,1
anyway,1
