,frequency
Alright,1
urlLink,2
Lindsay,1
let,1
s,2
see,4
if,2
I,23
can,3
match,1
your,2
dream,4
posts,1
The,5
first,3
had,5
was,11
more,2
of,13
a,20
nightmare,1
Basically,1
two,3
shady,2
guys,2
were,6
going,1
door,5
to,21
trying,3
sell,2
Smartphones,1
people,1
They,1
about,1
40,1
the,30
phones,2
just,4
tossed,2
into,4
big,1
plastic,1
box,1
don,2
t,4
remember,2
actually,1
letting,1
them,1
house,4
but,5
all,3
sudden,1
they,4
both,3
in,7
my,3
parents,1
kitchen,1
us,3
AR11s,1
As,1
side,1
note,1
AR11,1
is,3
our,3
most,1
hated,1
device,1
It,4
would,1
never,1
retail,1
market,1
because,2
it,4
has,2
so,2
many,1
problems,1
Anyway,1
at,4
lackadaisically,1
get,2
each,1
buy,2
phone,2
seemed,4
that,9
very,1
tired,1
worn,1
out,6
and,19
wanted,1
money,1
also,1
as,3
stolen,1
obviously,1
When,1
we,5
refused,1
started,2
argue,1
yell,1
Eventually,1
took,1
things,1
own,1
hands,1
beat,1
on,5
leader,1
didn,1
hurt,1
him,3
too,1
much,3
suddenly,1
he,5
gone,1
shoved,1
his,5
companion,1
rested,1
against,2
parked,2
car,5
Now,1
this,2
where,1
starts,1
weird,1
will,1
be,2
hard,1
imagine,1
So,1
picture,2
you,3
are,1
looking,3
onto,3
driveway,2
From,1
vantage,1
point,1
backend,1
second,3
bad,1
guy,3
leaning,1
facing,1
He,2
wasn,1
directly,2
me,3
basically,1
ground,1
exhausted,1
looked,2
resting,1
bit,2
before,1
moving,1
Suddenly,1
without,1
warning,1
glimpse,1
come,1
drops,1
an,1
axe,5
down,1
skull,1
practically,1
cleaving,1
For,1
some,3
reason,1
busted,1
ran,1
past,2
man,2
wielding,1
now,2
dead,1
accomplice,1
felt,2
being,1
chased,1
then,4
everything,1
changed,1
around,1
with,2
laying,1
back,3
hood,1
different,1
His,1
have,2
bashed,1
face,2
focused,1
saw,1
mom,1
friend,1
Evelyn,1
holding,1
smoking,1
gun,1
only,2
assume,1
while,1
chasing,1
she,1
shot,1
fell,2
woke,1
up,2
after,1
one,1
fairly,1
hazy,1
know,3
details,2
scene,1
last,1
day,1
class,1
presumably,1
high,1
school,2
like,1
boarding,1
not,2
did,1
clean,1
desks,1
say,2
goodbye,2
students,1
teachers,1
pack,1
bedding,1
clothes,1
well,1
m,2
sure,1
something,1
do,1
reading,1
Harry,1
Potter,1
lately,1
there,2
crying,1
dark,1
haired,1
female,1
teacher,1
sad,1
next,1
thing,1
getting,2
married,3
seems,1
wedding,1
got,1
Jamie,1
divorced,1
someone,1
else,1
month,1
later,1
Weird,1
