,frequency
I,10
just,6
had,1
a,5
pretty,1
crazy,1
dream,3
don,2
t,4
remember,4
all,1
the,9
details,1
but,4
know,3
it,4
involved,1
trying,1
to,9
go,1
play,2
or,3
conference,2
something,1
To,1
me,1
seemed,2
like,4
we,2
were,3
in,4
East,1
Lansing,1
some,2
other,2
college,1
town,1
that,8
ve,1
visited,1
didn,1
too,2
well,1
The,3
overall,1
theme,1
of,8
concern,1
men,2
versus,1
women,2
and,9
more,2
specifically,1
standing,1
up,2
treating,1
them,1
poorly,1
Some,2
people,1
my,1
Jenn,1
Laura,1
Angie,1
Steve,1
Jackson,1
from,1
Daily,1
girl,2
barely,2
being,2
friend,1
Rob,1
Gareth,1
really,1
whatever,1
went,1
out,1
eat,1
afterwards,1
place,1
was,6
called,1
BD,2
s,4
instead,1
Mongolian,1
BBQ,2
Dixie,1
fast,1
food,1
restaurant,1
so,2
darkly,1
lit,1
couldn,1
even,1
read,1
menu,1
about,1
order,1
Number,1
1,1
Combo,1
be,1
safe,1
when,2
an,2
altercation,1
occured,1
guy,1
brushed,1
close,1
she,1
yelled,1
at,1
him,2
shoved,1
A,1
couple,1
guys,2
loitering,1
around,1
area,1
started,1
make,1
fun,1
her,1
That,1
stepped,1
put,1
one,1
arm,2
lock,1
said,1
Do,1
you,1
having,1
use,1
this,1
He,1
quiet,1
after,1
