,frequency
Today,1
while,1
I,23
was,7
working,1
out,3
at,2
the,9
CCRB,1
a,7
girl,3
actually,1
hit,2
on,7
me,6
This,1
has,1
happened,1
maybe,1
three,1
times,1
in,6
my,6
entire,1
life,1
Here,1
are,1
details,1
The,1
wrestling,2
mats,2
were,1
laid,1
martial,1
arts,1
room,2
because,5
session,1
of,7
aikido,1
had,4
just,6
concluded,1
finished,1
cardio,1
and,12
lifting,1
walking,3
around,1
bit,2
to,12
cool,2
down,2
When,1
saw,1
decided,1
do,3
some,1
rolls,1
as,1
started,3
off,3
hands,4
that,7
most,2
fun,1
strenuous,1
A,1
stretching,1
end,1
watching,2
ignored,1
it,1
since,1
she,10
who,1
walks,1
their,1
Thirty,1
seconds,1
later,1
came,1
up,1
asked,3
if,3
could,2
join,2
At,2
this,3
point,2
confused,1
hadn,1
t,5
been,1
very,2
long,1
time,1
so,1
didn,3
know,1
what,1
also,1
have,1
serious,1
girlfriend,1
want,2
blow,1
for,2
sake,1
being,1
rude,1
but,1
couldn,1
lead,1
her,3
any,1
way,1
Anyway,1
said,3
course,1
did,1
gymnastics,2
explained,1
used,2
walk,1
when,1
wrestled,2
high,1
school,2
She,3
Michigan,1
laughed,2
We,1
introduced,1
ourselves,1
then,2
does,1
hand,1
stands,1
now,1
likes,1
breakdance,1
show,1
by,2
doing,1
single,1
handed,1
dismounts,1
either,1
commit,1
or,1
bail,1
Instead,1
committing,1
asking,1
about,1
dancing,1
simply,2
get,1
going,1
obvious,1
nervousness,1
probably,1
leave,1
grabbed,1
water,1
bottle,1
headphones,1
ended,1
encounter,1
