,frequency
Achebe,1
Chinua,1
Things,1
Fall,1
Apart,1
Agee,1
James,6
A,7
Death,2
in,3
the,17
Family,1
Austen,1
Jane,2
Pride,1
and,6
Prejudice,1
Baldwin,1
Go,1
Tell,1
It,2
on,3
Mountain,2
Beckett,1
Samuel,1
Waiting,1
for,2
Godot,1
Bellow,1
Saul,1
The,32
Adventures,2
of,22
Augie,1
March,1
Bronte,2
Charlotte,1
Eyre,1
Emily,1
Wuthering,1
Heights,1
Camus,1
Albert,1
Stranger,1
Cather,1
Willa,1
Comes,1
Archbishop,1
Chaucer,1
Geoffrey,1
Canterbury,1
Tales,2
Chekhov,1
Anton,1
Cherry,1
Orchard,1
Chopin,1
Kate,1
Awakening,1
Conrad,1
Joseph,2
Heart,1
Darkness,1
Cooper,1
Fenimore,1
Last,1
Mohicans,1
Crane,1
Stephen,1
Red,1
Badge,1
Courage,1
Dante,1
Inferno,1
de,2
Cervantes,1
Miguel,1
Don,1
Quixote,1
Defoe,1
Daniel,1
Robinson,1
Crusoe,1
Dickens,1
Charles,1
Tale,1
Two,1
Cities,1
Dostoyevsky,1
Fyodor,1
Crime,1
Punishment,1
Douglass,2
Frederick,2
Narrative,1
Life,2
Dreiser,1
Theodore,1
An,1
American,1
Tragedy,1
Dumas,1
Alexandre,1
Three,1
Musketeers,1
Eliot,1
George,3
Mill,1
Floss,1
Ellison,1
Ralph,2
Invisible,1
Man,3
Emerson,1
Waldo,1
Selected,2
Essays,1
Faulkner,2
William,8
As,1
I,1
Lay,1
Dying,1
Sound,1
Fury,1
Fielding,1
Henry,5
Tom,2
Jones,1
Fitzgerald,1
F,1
Scott,1
Great,1
Gatsby,1
Flaubert,1
Gustave,1
Madame,1
Bovary,1
Ford,2
Madox,1
Good,2
Soldier,1
Goethe,1
Johann,1
Wolfgang,1
von,1
Faust,1
Golding,1
Lord,1
Flies,1
Hardy,1
Thomas,3
Tess,1
d,1
Urbervilles,1
Hawthorne,1
Nathaniel,1
Scarlet,1
Letter,1
Heller,1
Catch,1
22,1
Hemingway,1
Ernest,1
Farewell,1
to,2
Arms,1
Homer,2
Iliad,1
Odyssey,1
Hugo,1
Victor,1
Hunchback,1
Notre,1
Dame,1
Hurston,1
Zora,1
Neale,1
Their,1
Eyes,1
Were,1
Watching,1
God,1
Huxley,1
Aldous,1
Brave,1
New,1
World,1
Ibsen,1
Henrik,1
Doll,1
s,6
House,2
Portrait,2
a,3
Lady,1
Turn,1
Screw,1
Joyce,1
Artist,1
as,1
Young,1
Kafka,1
Franz,1
Metamorphosis,1
Kingston,1
Maxine,1
Hong,1
Woman,1
Warrior,1
Lee,1
Harper,1
To,2
Kill,1
Mockingbird,1
Lewis,1
Sinclair,1
Babbitt,1
London,1
Jack,1
Call,2
Wild,1
Mann,1
Magic,1
Marquez,1
Gabriel,1
Garcia,1
One,2
Hundred,1
Years,1
Solitude,1
Melville,2
Herman,2
Bartleby,1
Scrivener,1
Moby,1
Dick,1
Miller,1
Arthur,1
Crucible,1
Morrison,1
Toni,1
Beloved,1
O,2
Connor,1
Flannery,1
is,1
Hard,1
Find,1
Neill,1
Eugene,1
Long,1
Day,2
Journey,1
into,1
Night,2
Orwell,1
Animal,1
Farm,1
Pasternak,1
Boris,1
Doctor,1
Zhivago,1
Plath,1
Sylvia,1
Bell,1
Jar,1
Poe,1
Edgar,1
Allan,1
Proust,1
Marcel,1
Swann,1
Way,1
Pynchon,1
Crying,1
Lot,1
49,1
Remarque,1
Erich,1
Maria,1
All,1
Quiet,1
Western,1
Front,1
Rostand,1
Edmond,1
Cyrano,1
Bergerac,1
Roth,1
Sleep,1
Salinger,1
J,1
D,1
Catcher,1
Rye,1
Shakespeare,4
Hamlet,1
Macbeth,1
Midsummer,1
Dream,1
Romeo,1
Juliet,1
Shaw,1
Bernard,1
Pygmalion,1
Shelley,1
Mary,1
Frankenstein,1
Silko,1
Leslie,1
Marmon,1
Ceremony,1
Solzhenitsyn,1
Alexander,1
Ivan,2
Denisovich,1
Sophocles,2
Antigone,1
Oedipus,1
Rex,1
Steinbeck,1
John,1
Grapes,1
Wrath,1
Stevenson,1
Robert,1
Louis,1
Treasure,1
Island,1
Stowe,1
Harriet,1
Beecher,1
Uncle,1
Cabin,1
Swift,1
Jonathan,1
Gulliver,1
Travels,1
Thackeray,1
Vanity,1
Fair,1
Thoreau,1
David,1
Walden,1
Tolstoy,1
Leo,1
War,1
Peace,1
Turgenev,1
Fathers,1
Sons,1
Twain,1
Mark,1
Huckleberry,1
Finn,1
Voltaire,1
Candide,1
Vonnegut,1
Kurt,1
Jr,1
Slaughterhouse,1
Five,1
Walker,1
Alice,1
Color,1
Purple,1
Wharton,1
Edith,1
Mirth,1
Welty,1
Eudora,1
Collected,1
Stories,1
Whitman,1
Walt,1
Leaves,1
Grass,1
Wilde,1
Oscar,1
Picture,1
Dorian,1
Gray,1
Williams,1
Tennessee,1
Glass,1
Menagerie,1
Woolf,1
Virginia,1
Lighthouse,1
Wright,1
Richard,1
Native,1
Son,1
