,frequency
On,1
my,1
plate,1
for,4
the,3
next,1
month,1
configure,1
a,4
home,1
server,2
using,1
existing,1
old,1
hardware,1
that,1
can,1
support,1
this,1
setup,1
A,1
Windows,2
2000,1
Professional,1
workstation,2
98,1
Second,1
Edition,1
an,2
iMac,1
with,1
urlLink,6
OpenBSD,1
used,1
as,1
firewall,1
internet,1
connection,1
sharing,2
device,1
cable,1
modem,1
and,3
configured,1
file,1
print,1
between,1
all,1
3,1
platforms,1
Necessary,1
links,1
IP,1
Masquerade,1
Linux,2
AppleTalk,1
services,1
under,1
Netatalk,1
HOWTO,1
Setting,1
Up,1
Home,1
Network,1
Unix,1
Cablemodems,1
