,frequency
School,1
started,1
this,2
week,1
which,3
is,3
the,11
main,1
reason,1
why,1
my,2
post,1
frequency,1
has,2
dropped,1
to,7
near,1
zero,1
My,2
classes,1
for,3
term,1
include,1
Operating,2
Systems,2
Molecular,2
Biology,1
and,4
Major,2
Design,2
Experience,2
not,1
as,3
cool,1
I,10
thought,2
it,2
would,2
be,5
Instead,1
of,6
getting,1
an,2
overview,1
1,1
9,1
million,1
topics,1
involved,1
with,1
operating,1
systems,2
we,1
are,1
only,1
learning,1
threads,1
file,1
So,1
disappointing,1
been,1
good,1
so,4
far,1
surprising,1
By,1
now,1
horrifically,1
sick,1
anything,1
biology,1
related,1
talked,1
someone,1
new,1
in,3
class,1
first,1
time,1
practically,1
three,2
years,1
that,3
might,2
help,1
And,1
finally,1
MDE,1
8,1
credits,1
a,5
single,1
project,1
We,2
were,2
given,1
something,1
like,1
30,1
projects,1
choose,1
from,1
got,1
pick,1
our,1
top,1
then,1
professors,1
will,2
put,1
us,1
into,2
groups,2
choices,1
Writing,1
set,1
UNIX,2
Linux,2
tools,1
ease,1
administration,1
network,1
includes,1
Windows,1
Mac,1
workstations,1
Add,1
extension,1
university,1
LDAP,1
server,1
email,1
can,1
have,2
their,1
list,1
archived,1
or,1
sent,1
digest,1
version,1
Rebuild,1
EECS,1
website,1
both,1
design,1
database,1
backend,1
don,2
t,2
care,1
one,1
get,2
they,1
should,1
all,1
fairly,1
easy,2
Time,1
consuming,1
but,1
Once,1
swing,1
things,1
am,1
sure,1
back,1
posting,1
almost,1
everyday,1
even,1
desk,1
room,1
yet,1
awhile,1
