,frequency
Hmm,1
even,1
though,1
it,10
looks,2
down,1
right,2
now,2
here,1
are,2
some,3
examples,1
from,2
an,5
urlLink,1
IRC,1
quotes,1
page,1
Chirako,25
You,2
know,4
what,2
cereal,1
is,7
really,1
nasty,1
Gravy,2
Train,2
It,2
s,7
like,2
these,1
little,2
hard,3
pieces,1
of,3
bran,1
and,13
crumbly,1
beef,2
flavored,1
crap,1
pour,1
water,2
over,1
gets,1
soggy,1
makes,2
gravy,3
around,1
Disco_Ernie,8
that,2
dog,5
food,4
was,2
NOT,1
Mommy,2
wouldn,1
t,4
feed,1
me,4
at,1
AAAAAAAAAAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHH,1
IT,1
S,1
DOG,1
FOOD,1
http,1
www,1
gravytraindog,1
com,2
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHHHHHHHH,1
She,2
always,1
been,1
obsessed,1
with,4
eating,2
_,1
When,1
I,15
she,1
told,1
the,9
Jerky,1
Treats,1
were,3
real,2
jerky,1
kept,1
whole,1
bag,1
gags,1
If,1
there,4
one,1
thing,1
dogs,1
love,1
rich,1
beefy,1
That,1
why,1
every,1
nugget,1
basted,1
in,6
juices,1
Just,1
mix,1
warm,2
you,3
can,2
give,1
your,3
a,4
homestyle,1
meal,1
dripping,1
delicious,1
he,1
loves,1
graons,1
Oh,1
man,1
m,3
gonna,1
kill,1
her,1
At,1
least,1
will,2
have,3
Healthy,1
skin,1
Glossy,1
coat,1
Strong,1
teeth,1
bones,1
Builds,1
maintains,1
body,1
tissue,1
Efficient,1
digestion,1
Clear,1
eyes,1
should,2
known,1
NEVER,1
breakfast,1
stank,5
guys,2
i,7
went,1
out,1
tonight,1
pretended,1
to,5
be,2
normal,1
college,1
student,1
stood,1
uncomfortably,1
on,1
porch,1
bunch,1
people,1
don,2
but,3
then,1
ran,1
into,2
bill,1
who,1
pretending,1
same,1
way,1
so,2
we,2
talked,1
about,3
networks,1
felt,1
better,1
Dane,1
lo_brown,1
DJedi,1
got,3
trouble,1
school,1
cause,1
my,2
Espanol,1
teacher,1
asked,1
architecture,1
learned,1
latinos,1
said,1
cardboard,1
boxes,1
Paradox,8
So,1
news,1
usually,1
talk,1
much,1
stuff,1
unless,1
solid,1
this,3
interesting,2
think,1
just,2
E,1
mail,1
proposition,1
volsung_,5
perks,1
up,1
Apparently,1
lesbians,1
want,2
cock,2
flips,1
bird,1
They,1
apparently,1
timetable,1
somewhat,1
limited,1
Are,1
going,1
take,1
their,1
offer,2
as,1
presented,1
or,1
opportunity,1
for,1
negotiation,1
not,2
sure,2
great,1
demand,1
An,1
exclusive,1
deal,1
might,1
best,1
interest,1
Last,1
time,2
catches,1
andy,2
moo,2
spelled,1
backwards,1
no,1
wait,1
SDHawk,1
tried,1
go,1
dictionary,1
spell,1
knobsthebear,1
How,1
hell,1
did,1
Korea,1
find,1
between,1
StarCraft,1
Diablo,1
II,1
make,1
far,1
World,1
Cup,1
