,frequency
So,1
I,3
ve,1
heard,1
of,4
mice,1
with,2
too,1
many,1
additional,1
buttons,4
to,3
be,1
useful,1
but,2
thankfully,1
my,6
new,2
mouse,1
just,4
has,4
left,1
click,2
right,1
scroll,4
wheel,2
up,3
button,3
down,3
task,2
switch,2
and,8
then,1
two,1
currently,1
unassigned,1
that,3
would,1
assume,1
are,1
used,1
for,2
forward,2
backward,1
in,1
a,5
web,1
browser,1
That,1
may,1
sound,1
like,2
lot,1
think,1
the,7
as,1
an,1
extension,1
is,3
miniscule,1
Now,1
keyboard,3
on,1
other,1
hand,1
asinine,1
Along,1
normal,3
keys,2
letters,1
numbers,1
punctuation,1
navigation,1
keypad,1
this,1
one,1
seperate,1
scrolling,1
go,1
back,1
sleep,1
f,1
lock,1
e,1
mail,1
messenger,1
sms,1
webcam,1
media,1
mute,1
volume,1
last,1
track,2
next,1
stop,1
play,1
iTouch,1
search,1
shopping,1
favorites,1
home,1
Additionally,1
it,1
function,1
key,2
enable,1
reply,1
send,1
undo,2
redo,1
print,1
save,1
computer,1
documents,1
pictures,1
music,1
To,1
make,1
matters,1
worse,1
they,1
labeled,1
control,1
functions,1
cut,1
copy,1
paste,1
They,1
little,1
bit,1
overboard,1
