,frequency
SPANKED,1
That,1
is,7
all,2
there,1
to,6
it,2
Java,2
final,4
spank,2
Anatomy,2
lab,4
practical,2
Neither,1
of,1
those,1
exams,3
went,1
well,1
say,1
the,9
least,1
To,1
make,1
matters,2
worse,1
were,2
set,1
back,2
from,2
6,1
8pm,1
8,1
9pm,1
The,1
fact,1
that,4
2,1
miles,1
apart,1
also,1
caused,1
a,3
problem,1
Add,1
in,3
snow,1
factor,3
buses,1
running,1
late,2
and,2
my,1
ride,1
never,1
showed,1
up,3
you,1
have,1
cold,1
Mikey,1
I,2
got,1
just,1
time,1
start,1
without,1
instruction,1
Luckily,1
format,1
was,1
here,1
hacked,2
animal,1
like,1
thing,1
what,3
this,2
inordinately,1
small,1
object,2
inside,1
carcass,2
or,1
don,1
t,1
tell,2
us,2
but,1
related,1
other,1
Hey,1
am,1
done,1
