,frequency
So,1
the,10
first,2
inline,2
hockey,1
game,4
was,4
yesterday,1
Lee,2
and,6
I,6
got,3
there,1
1,1
5,2
hours,1
early,1
so,2
that,3
we,3
could,1
sign,1
up,2
for,4
league,1
meet,1
team,1
do,1
a,5
little,2
bit,2
of,4
practicing,1
The,2
facility,1
is,5
fairly,1
ghetto,1
located,1
in,4
what,2
looks,1
like,1
an,2
old,1
warehouse,1
It,1
seperated,1
into,1
practice,3
field,2
soccer,2
rink,3
then,1
larger,1
itself,1
good,1
condition,1
with,1
interesting,1
plastic,2
flooring,1
reminds,1
me,1
used,1
milk,1
crates,1
or,1
toddlers,1
blocks,1
not,1
shiny,1
kind,1
We,3
only,1
about,2
20,1
minutes,1
but,2
it,1
tiring,1
know,1
when,1
off,1
at,1
start,1
drenched,1
sweat,1
ended,1
losing,1
4,1
scored,2
twice,1
as,1
well,1
both,2
received,1
praise,1
during,1
after,1
which,2
made,1
us,1
feel,2
better,2
playing,1
Everyone,1
seems,1
very,1
nice,1
laid,1
back,1
exactly,1
hoping,1
Our,1
tomorrow,1
yes,1
had,1
before,1
practiced,1
hopefully,1
my,1
sore,1
knee,1
arm,1
