,frequency
Homework,1
can,1
wait,1
Tonight,1
was,8
the,9
urlLink,3
Sarah,1
Slean,1
concert,3
While,1
I,10
checking,1
out,1
other,1
concerts,1
saw,1
that,5
she,4
would,3
be,4
playing,1
at,2
The,1
Ark,1
tonight,1
knew,2
Jenn,3
a,13
fan,1
so,2
we,1
decided,1
to,9
go,2
had,2
only,3
heard,1
couple,1
of,4
her,3
songs,2
quite,1
while,1
ago,1
but,4
figured,1
it,4
good,5
anyway,1
m,1
damn,1
glad,1
went,1
Not,1
time,3
with,2
and,5
seeing,1
Beth,1
wasn,1
t,1
half,1
bad,1
itself,2
inspiring,1
really,1
no,1
idea,1
what,1
expect,1
When,1
gorgeous,1
redhead,1
though,1
fake,1
think,1
took,1
stage,3
vivacious,1
humorous,1
presence,1
this,1
going,2
She,1
has,2
command,1
over,2
piano,2
ranging,1
from,1
full,1
yet,1
harsh,1
wailing,1
soft,1
melodic,1
Her,2
voice,1
takes,1
bit,2
getting,1
used,1
some,1
power,1
when,2
wants,1
use,1
lyrics,1
were,1
obtuse,1
for,1
first,1
listener,1
will,1
surely,1
correct,1
Interestingly,1
enough,1
guitarist,1
actually,1
most,1
talented,1
person,1
on,1
He,1
played,1
four,1
different,2
instruments,1
total,1
two,1
electrics,1
one,2
acoustic,1
could,1
described,1
as,1
an,1
electric,1
tweleve,1
string,1
ukulele,1
With,1
help,1
least,1
12,1
pedals,1
he,1
added,1
depth,1
music,1
have,1
left,1
naked,1
without,1
All,1
in,1
all,2
pretty,1
kick,1
ass,1
show,1
bought,1
newest,1
CD,1
quickly,1
sent,1
me,1
MP3s,1
got,1
home,1
This,1
is,1
definitely,1
into,1
my,1
permanent,1
rotation,1
