,frequency
Well,1
once,1
again,2
I,8
got,2
to,6
miss,1
a,3
urlLink,4
Bad,1
Religion,1
show,2
have,2
been,1
fan,1
for,3
7,1
years,1
now,1
and,3
missed,2
at,1
least,2
8,1
possible,1
shows,2
The,3
first,1
few,1
were,3
because,2
of,3
that,2
gigantic,1
thumb,1
lived,1
under,1
called,1
it,1
Parental,1
Guidance,1
During,1
middle,1
period,1
the,5
album,2
they,2
touring,1
frankly,1
sucked,1
Fast,1
forward,1
2000,1
May,1
release,1
New,1
America,1
started,1
get,1
excited,2
with,1
band,1
Preliminary,1
reports,1
this,2
tour,2
me,1
even,1
more,1
since,1
playing,1
mostly,1
older,1
songs,2
read,1
good,1
They,1
come,1
SE,1
Michigan,1
on,1
new,1
am,1
too,1
busy,1
go,1
At,1
Daily,1
published,1
nice,1
article,1
about,1
them,1
yesterday,1
