,frequency
God,1
damn,1
it,2
I,7
hate,1
forgetting,1
that,5
have,4
a,9
website,1
to,2
deal,1
with,1
Let,1
s,2
see,1
what,1
been,1
going,1
on,4
lately,1
potentially,1
big,1
project,1
my,2
hands,1
Basically,1
is,2
complete,1
rewrite,1
of,2
the,5
Content,1
Management,1
System,1
CMS,2
wrote,1
for,2
urlLink,1
daily,1
Now,1
know,1
error,1
ways,1
from,1
first,1
attempt,1
at,1
can,2
do,1
this,1
one,2
right,1
So,1
far,1
added,1
or,1
plan,1
adding,1
completely,1
modular,1
approach,1
automatic,1
archiving,1
web,1
based,1
configuration,1
database,2
backend,1
and,2
most,1
importantly,1
ability,1
create,1
sites,1
infinite,1
depth,1
Each,1
template,3
reference,2
previous,2
which,1
could,1
itself,1
so,1
Try,1
writing,1
Other,1
than,1
life,1
good,1
