,frequency
Yesterday,1
was,1
my,1
one,2
year,3
anniversary,1
at,2
Microsoft,2
Following,1
standard,2
procedure,2
I,7
brought,2
in,4
a,6
pound,2
of,3
M,2
Ms,2
Against,1
actually,2
three,1
different,1
flavors,1
plain,1
peanut,1
and,3
crispy,2
which,1
is,5
the,3
sense,1
Nestle,1
Crunch,1
bars,1
crisped,1
rice,1
It,3
feels,1
fairly,1
odd,1
that,5
ve,2
already,1
been,1
here,1
for,1
done,2
so,1
much,2
but,2
it,1
also,1
seems,1
like,2
could,1
have,2
accomplished,1
more,1
shouldn,1
t,3
really,1
complain,1
there,2
are,3
others,2
started,4
around,2
same,1
time,1
did,1
haven,1
all,1
There,1
few,1
people,2
recently,1
two,2
years,1
ago,2
leaving,1
company,2
One,1
getting,1
married,1
another,2
going,1
to,2
school,1
starting,1
should,1
be,1
publicly,1
known,1
reducing,1
their,1
benefits,1
just,1
looks,1
isn,1
enough,1
keep,1
anymore,1
