,frequency
Consumerist,1
Whore,1
So,1
awhile,1
back,1
I,14
sold,1
my,3
GameCube,1
memory,1
card,1
Metroid,1
Prime,2
wanted,1
to,12
write,2
Metroit,1
too,1
much,1
time,1
spent,2
in,5
the,18
Motor,1
City,1
guess,1
Super,1
Mario,1
Sunshine,1
and,12
Prince,1
of,9
Persia,1
GameStop,1
for,7
a,6
whopping,1
101,1
When,3
you,3
sell,1
used,1
games,1
consoles,1
they,4
give,1
store,1
credit,2
This,1
comes,1
form,1
receipt,6
with,2
unique,1
alphanumeric,2
cashier,1
gives,1
said,3
he,4
she,1
is,1
supposed,1
impart,1
words,1
wisdom,1
DO,1
NOT,1
LOSE,1
THIS,1
Well,1
lost,1
it,3
Luckily,1
was,4
dorky,1
enough,1
down,1
GameSpot,1
able,1
reissue,2
Let,1
s,2
see,1
how,1
long,1
takes,1
before,1
lose,1
again,1
Anyway,2
point,1
this,1
post,1
that,8
went,2
mall,2
get,2
reissued,2
ended,3
up,5
going,1
shopping,2
myself,1
buying,2
two,4
pairs,4
stain,1
spill,1
wrinkle,1
resistant,1
pants,3
at,5
Gap,2
three,1
shirts,1
over,1
Express,1
manager,1
woudl,1
probably,1
call,2
me,3
on,2
Tuesday,1
since,2
has,1
corporate,1
are,2
closed,1
weekend,1
Turns,1
out,1
were,2
open,1
today,1
so,1
told,1
come,1
pick,1
Another,1
trip,1
we,1
all,1
know,1
what,1
means,1
more,1
hadn,1
t,1
run,1
into,1
J,3
Crew,3
or,1
Banana,2
Republic,2
bit,1
rush,1
last,1
night,1
Ended,1
second,1
pair,2
jeans,3
making,1
purchased,1
past,1
8,2
months,1
first,2
least,2
years,1
just,1
about,1
only,2
ones,1
fit,1
even,1
close,1
well,1
Jamie,1
must,1
have,1
hours,1
looking,1
Actually,1
think,1
works,3
casual,1
Kenneth,1
Cole,1
dress,1
spending,1
50,1
an,1
undershirt,1
boxers,1
Even,1
realize,1
waste,1
money,1
but,1
cute,1
everyone,1
needs,1
underwear,2
right,1
Mmmm,1
