,frequency
urlLink,4
Amazon,5
com,1
Restaurants,1
I,5
m,1
not,1
really,1
sure,1
what,1
to,2
make,1
of,4
this,3
just,2
yet,1
but,3
now,1
has,3
the,7
full,1
menu,3
almost,2
every,1
restaurant,1
in,1
greater,1
Seattle,1
area,1
on,2
their,2
site,1
Reminds,1
me,1
monkey,2
org,1
page,1
for,2
Ann,1
Arbor,1
800,1
menus,2
s,1
45,1
wonder,1
if,1
are,1
ever,1
updated,1
considering,1
places,1
like,1
Waterfront,2
Grill,1
changes,1
nightly,1
Well,1
checked,1
and,1
it,1
advertises,1
an,1
event,1
July,1
16th,1
2002,1
so,1
that,2
answers,1
question,2
about,1
updates,1
also,1
poses,1
how,1
long,1
had,1
feature,1
What,1
else,1
does,1
offer,1
have,1
missed,1
all,1
time,1
know,1
they,1
do,1
movie,1
showtimes,1
oddly,1
enough,1
as,1
well,1
