,frequency
Last,1
night,2
Joe,1
and,7
I,2
had,1
planned,1
a,3
little,1
gathering,1
It,1
was,3
going,2
to,5
start,1
with,2
pizza,2
then,4
drinking,2
euchre,1
video,1
games,1
finally,2
see,1
the,7
midnight,1
showing,1
of,2
Batman,1
at,1
State,1
Theater,1
Well,1
plans,1
quickly,1
changed,1
We,1
started,3
off,1
playing,1
spades,1
chowing,1
down,2
snacks,1
beer,1
Eventually,1
more,2
people,1
showed,1
up,1
so,1
we,3
got,3
played,2
some,1
GT3,1
broke,1
out,1
hard,1
liquor,1
When,1
it,3
time,1
leave,1
for,1
movie,1
voted,1
decided,1
would,1
be,1
fun,1
stick,1
around,1
This,1
is,2
when,2
break,1
Somebody,1
getting,1
pretty,1
upset,2
Never,1
Have,1
Ever,1
another,1
because,1
sexual,1
comments,1
someone,1
violently,1
ill,1
There,1
still,1
huge,1
mixing,1
bowl,1
filled,1
puke,2
blanket,1
covered,1
in,2
our,1
bathroom,1
Other,1
than,1
that,1
great,1
See,1
pictures,1
urlLink,1
here,1
