,frequency
Sorry,1
that,5
I,26
disappeared,1
for,3
a,12
few,1
days,1
there,1
have,4
good,2
reason,1
On,1
Monday,2
while,1
playing,1
racquetball,1
severely,1
injured,1
my,11
knee,3
again,1
Here,1
is,4
how,2
did,2
it,1
Instead,1
of,8
wearing,3
normal,1
cross,1
trainer,1
shoes,3
to,10
play,1
rball,2
was,3
turf,1
Turf,1
amazing,1
traction,2
on,2
almost,1
any,1
surface,1
including,1
the,13
hardwood,1
floor,1
court,1
Whenever,1
land,3
from,3
jump,1
keep,1
foot,3
perpendicular,1
shoulders,1
until,4
when,2
rotate,2
away,1
body,1
added,1
balance,1
you,1
are,1
supposed,1
Well,1
landed,1
this,1
time,2
went,2
but,3
shoe,1
decided,1
super,1
and,7
not,3
move,1
All,1
rotational,1
force,1
straight,1
inner,1
portion,2
left,2
It,2
10,1
PM,1
by,1
got,1
home,1
so,3
couldn,1
t,1
see,1
doctor,2
The,3
next,1
morning,1
waited,1
heard,1
Kat,1
make,3
an,3
appointment,2
since,1
figured,1
her,1
dad,1
would,1
be,1
able,1
recommendation,1
When,1
called,1
at,2
11,1
AM,1
they,1
were,1
booked,1
day,3
had,1
wait,1
Wednesday,1
x,1
ray,1
shows,1
definitely,1
some,1
serious,1
damage,1
also,1
bone,2
shard,2
taken,1
off,1
medial,1
Because,1
amount,1
swelling,1
doc,1
recommended,1
get,2
MRI,1
That,1
done,1
same,1
will,1
results,1
least,1
Friday,1
afternoon,1
current,1
prognosis,1
torn,2
MCL,1
stretched,1
ACL,1
meniscus,1
Lovely,1
m,2
currently,1
huge,1
brace,1
pain,1
bad,1
comes,1
goes,1
luckily,1
can,1
walk,1
fairly,1
well,1
missed,1
half,1
work,1
bit,1
behind,1
now,1
