,frequency
Well,2
I,15
think,1
it,3
is,5
time,3
to,4
change,1
my,5
screen,1
name,3
nick,1
handle,4
whatever,1
you,5
want,1
call,1
When,1
first,3
got,1
online,1
used,1
Felix,1
That,3
was,8
mostly,1
on,1
the,13
non,1
elite,1
BBSs,1
frequented,1
By,1
high,1
school,1
started,1
use,1
Takashi000,2
If,2
have,4
ever,1
seen,1
movie,2
urlLink,4
Akira,2
then,1
might,2
remember,2
Takashi,1
as,2
a,9
character,1
really,1
realize,1
that,4
Takashi26,1
would,3
been,1
better,1
Nah,1
like,1
zeros,1
believe,1
in,1
year,1
of,8
college,2
decided,1
new,1
needed,1
No,1
longer,1
big,1
fan,1
retired,1
The,2
couple,1
years,1
were,1
some,1
least,1
stable,1
During,1
this,2
period,1
quite,1
morbid,1
and,2
completely,1
convinced,1
be,3
dead,1
at,2
young,1
age,1
There,1
little,1
hope,2
only,1
concept,1
had,1
mythical,1
idea,1
being,1
phoenix,1
reason,1
behind,1
Phoenix26x,1
current,1
third,1
grown,1
out,2
so,1
maybe,1
should,1
pick,1
something,1
bit,1
more,1
permanent,1
Here,1
are,1
possibilities,1
MikeBibik,1
one,1
shouldn,1
t,1
hard,1
figure,1
BibikDotOrg,1
why,1
not,1
advertise,2
for,2
site,1
same,2
ChaosTerminal,1
or,1
just,1
weblog,1
OpenBSoD,1
OpenBSD,1
favorite,1
server,1
OS,1
BSoD,1
Windows,1
Blue,1
Screen,1
Death,1
It,1
s,1
geek,1
pun,1
which,1
fitting,1
who,1
become,1
OpenSOB,1
along,1
lines,1
previous,1
AccordantDuality,1
an,1
artsy,1
fartsy,1
any,1
comments,1
Maybe,1
will,1
slap,1
poll,1
up,1
later,1
