,frequency
Tis,1
the,2
time,1
to,5
start,1
questioning,1
my,3
health,1
Let,2
s,2
just,3
say,1
that,1
for,2
a,5
past,1
few,1
months,1
I,7
ve,2
been,3
having,1
some,1
odd,1
issues,1
someone,1
age,1
Just,1
today,1
had,1
serious,1
headache,3
kick,1
in,2
around,1
2,2
00,1
PM,1
At,1
first,1
it,5
seemed,1
be,1
another,1
caffeine,2
based,1
but,1
intake,1
has,1
quite,1
minimal,1
lately,2
Instead,1
of,2
trying,1
fight,1
called,1
day,1
and,4
went,1
home,1
rest,1
Though,1
didn,1
t,1
feel,1
tired,1
until,1
kicked,1
getting,1
adequate,1
sleep,1
ended,1
up,1
taking,1
5,1
hour,1
nap,1
m,1
still,1
feeling,1
bit,1
groggy,1
chalk,1
all,2
these,1
problems,1
stress,1
not,1
enough,1
exercise,1
at,1
least,1
hope,1
they,1
go,2
away,2
Ignore,1
will,1
