,frequency
I,18
can,1
t,1
believe,1
forgot,1
to,10
post,1
this,2
So,1
every,1
three,2
months,1
the,7
urlLink,1
Puget,1
Sound,1
Blood,1
Center,1
sends,1
a,7
Bloodmobile,1
my,6
campus,1
made,1
an,3
appointment,2
for,5
first,3
time,4
it,6
came,2
around,3
but,3
had,2
cancel,1
due,1
meeting,1
conflict,1
The,3
second,1
went,2
donate,2
without,1
and,8
they,2
were,1
full,2
Finally,2
got,3
yesterday,1
Since,1
was,6
donating,1
with,2
them,2
go,1
through,1
screening,1
process,2
mini,1
interview,1
all,2
give,1
blood,2
have,1
me,2
lay,1
down,2
extra,1
few,2
minutes,2
afterward,1
since,1
actual,1
of,4
giving,1
just,1
fine,1
As,1
laying,1
resting,1
stomach,1
started,2
feel,1
bit,1
nauseous,1
Suddenly,1
nausea,1
worse,1
think,1
about,2
asking,1
one,1
nurses,1
something,1
vomit,1
into,1
next,1
thing,1
notice,1
there,1
are,1
people,1
crowded,1
ve,1
cold,2
compresses,1
on,1
neck,1
chest,1
Turns,1
out,5
passed,1
only,1
seconds,1
not,1
pleasant,1
experience,1
Soon,1
after,1
woke,1
up,1
broke,1
in,1
sweat,1
felt,1
functional,1
5,1
later,1
definitely,1
tired,1
rest,1
day,1
obviously,1
skipped,1
hockey,1
game,1
