,frequency
urlLink,3
EMusic,1
com,2
is,2
changing,1
drastically,2
Gone,1
are,3
the,2
days,1
of,2
2000,1
downloads,5
a,2
month,4
for,4
9,2
95,3
well,2
14,2
3,1
months,1
I,4
had,1
subscription,1
and,2
m,1
now,1
glad,1
that,3
cancelled,1
it,4
The,2
new,1
plan,1
99,1
40,1
or,2
65,1
Given,1
Emusic,1
mostly,1
carries,1
indie,1
most,1
my,1
were,1
hit,1
miss,1
d,1
try,1
something,1
out,1
just,1
because,1
they,1
suggested,1
sometimes,1
was,2
great,1
but,1
more,1
often,1
deleted,1
Now,1
so,1
restricted,1
usage,1
patterns,1
going,1
to,1
be,2
changed,1
as,1
site,1
should,1
euthanized,1
