,frequency
Gah,1
I,13
can,1
t,3
believe,1
forgot,1
to,7
post,1
this,2
earlier,1
So,1
on,3
Monday,1
had,2
a,3
cashier,3
ask,1
me,3
about,1
my,5
age,2
Well,1
it,4
happened,2
again,1
Thursday,1
was,2
going,1
Sports,1
Authority,1
buy,1
an,1
ankle,1
brace,2
for,2
Kat,1
when,2
picked,1
out,3
the,4
and,4
headed,1
first,1
available,1
paid,1
with,1
credit,1
card,2
use,1
one,1
of,1
electronic,2
signature,3
readers,1
She,1
told,1
keep,1
validation,1
so,2
also,1
pulled,1
drivers,1
license,1
My,1
never,1
looks,1
right,1
devices,1
did,1
just,1
in,1
case,1
guess,1
looked,1
at,1
birthdate,1
because,1
she,2
handed,1
cards,1
back,1
Are,1
you,3
23,2
24,1
why,1
do,1
seem,3
older,1
younger,2
More,1
mature,2
Any,1
reason,1
m,1
21,1
guys,1
our,1
You,1
dress,1
well,2
like,1
made,1
somewhere,1
established,1
The,1
funny,1
thing,1
is,1
wearing,1
long,1
sleeve,1
jersey,1
material,1
shirt,1
Kenneth,1
Cole,1
but,1
couldn,1
tell,1
that,1
Gap,1
slacks,1
black,1
Puma,1
sneakers,1
definitely,1
wasn,1
sporting,1
looking,1
attire,1
Oh,1
