,frequency
I,17
ve,1
spent,1
so,2
much,1
time,2
on,1
this,1
site,2
now,2
that,3
cannot,1
remember,1
where,1
came,1
from,1
to,8
get,1
it,4
No,1
can,2
t,1
just,2
hit,1
back,2
in,5
my,2
browser,1
since,1
open,1
almost,2
all,2
new,1
links,1
as,4
a,5
tab,1
urlLink,6
Mozilla,1
but,3
was,2
probably,1
Slashdot,1
Anyway,1
after,1
having,1
debated,1
for,4
few,3
years,1
high,1
school,1
learned,1
terms,2
debate,2
tactics,1
here,1
is,3
an,2
entire,1
with,3
each,1
fallacy,5
Honestly,1
must,1
have,3
observed,1
of,4
these,2
at,1
one,1
or,1
another,1
A,1
are,3
extremely,1
frustrating,1
because,1
hard,1
explain,2
the,4
fight,1
Some,1
examples,1
burden,1
proof,1
confusing,1
cause,1
and,2
effect,1
seems,1
easy,1
try,1
some,1
people,1
straw,1
man,1
will,1
admit,1
used,2
handful,1
fallacies,1
well,1
usually,1
know,1
am,1
using,1
them,1
They,1
only,1
when,1
do,1
not,1
quite,1
enough,1
evidence,2
up,1
clain,1
attempt,1
hoodwink,1
someone,2
while,1
think,1
better,1
If,1
catches,1
me,1
give,1
offical,1
term,1
show,1
genuinely,1
knew,1
what,1
doing,1
