,frequency
So,2
I,1
decided,1
to,2
add,1
a,1
car,1
urlLink,1
my,1
list,1
The,1
Porsche,1
911,2
Carrera,3
here,1
are,1
the,1
updated,1
numbers,1
THE,2
RAW,1
DATA,2
350Z,2
RX,2
8,33
RSX,2
WRX,2
Evo,2
VIII,2
Horsepower,2
287,1
250,2
200,1
227,1
271,1
320,1
Torque,4
274,1
159,1
142,1
217,1
273,2
0,18
60,2
Time,2
5,20
9,18
6,11
1,3
3,7
EPA,4
City,2
20,2
18,5
24,1
Highway,2
26,3
23,1
31,1
27,1
Price,2
32136,1
29900,1
26907,1
28540,1
30529,1
68800,1
Seating,2
2,5
4,8
Transmission,2
Wheelbase,2
104,1
106,1
101,1
99,1
103,1
92,1
Weight,6
3188,1
2933,1
2775,1
3140,1
3263,1
3020,1
Wheels,2
16,2
17,2
Looks,2
10,26
7,15
Power,2
0900,1
0852,1
0721,1
0723,1
0831,1
1060,1
0860,1
0542,1
0512,1
0691,1
0837,1
0904,1
NORMALIZED,1
WEIGHT,1
969,1
813,1
094,1
469,1
803,1
182,1
920,1
964,2
091,1
475,1
197,1
929,1
434,1
333,4
387,3
419,1
710,1
373,1
999,1
428,1
814,1
869,1
702,1
140,1
306,1
955,1
705,1
461,1
838,2
504,1
189,1
888,2
444,2
11,1
496,1
044,1
802,1
823,1
507,1
997,1
661,1
645,1
255,1
TOTAL,1
574,1
548,1
549,1
540,1
559,1
597,1
RANKING,1
