,frequency
The,2
more,2
I,2
read,1
about,1
the,7
Pontiac,1
Solstice,1
like,1
it,2
Take,1
urlLink,1
this,2
article,1
from,1
Autoweek,1
They,1
get,1
to,3
test,1
drive,1
a,2
few,1
engineering,1
mules,1
and,4
were,1
quite,1
impressed,1
If,1
car,2
is,3
impressive,1
in,3
85,1
complete,1
form,1
Lutz,1
driving,1
home,1
as,1
most,1
important,1
GM,1
project,1
final,1
result,1
going,1
be,1
amazing,1
UPDATE,1
may,1
only,2
have,2
170,2
HP,2
but,1
also,1
lb,3
ft,3
comparison,1
142,1
125,1
found,1
base,1
Miata,1
Even,1
new,1
Mazdaspeed,1
version,1
has,1
178,1
hp,1
166,1
