,frequency
Personally,1
I,5
always,2
thought,1
that,1
vegetarian,1
food,1
was,1
more,1
healthy,1
for,1
you,1
In,1
a,1
browsing,1
spree,1
ended,1
up,1
at,4
the,5
urlLink,2
Jimmy,2
John,2
s,2
website,1
used,1
to,2
get,1
their,1
6,1
basic,1
veggie,2
sub,2
all,1
of,5
time,1
but,1
switched,1
5,1
Vito,2
an,1
Italian,1
comprised,1
salami,1
capicola,1
provolone,1
veggies,1
and,4
vinaigrette,1
after,1
my,2
first,2
taste,1
The,3
site,1
has,1
nutritional,1
information,1
weighs,2
in,2
24,1
grams,3
fat,3
562,1
calories,3
35,1
671,1
When,1
started,1
eating,1
freshman,1
year,1
4,1
years,1
ago,1
sigh,1
got,1
Gargantuan,1
46,1
892,1
Ooops,1
