,frequency
Server,1
upgrade,1
complete,1
The,1
downtime,1
wasn,1
t,1
so,3
much,2
for,2
the,6
extra,1
128,1
megs,1
of,3
RAM,1
I,2
installed,1
but,1
more,1
that,1
can,1
undo,1
overclocking,2
Unix,2
is,2
better,1
at,2
making,1
use,1
a,1
CPU,2
than,1
any,1
form,1
Windows,2
That,1
Celeron,1
366,1
overclocked,1
to,1
550MHz,1
without,1
problem,1
on,1
my,2
old,1
2000,1
machine,3
During,1
certain,1
activities,1
mostly,1
compiling,1
computer,1
same,1
now,1
in,1
OpenBSD,1
would,1
completely,1
freeze,1
This,1
not,1
normal,1
it,1
must,1
be,2
Running,1
comfortably,1
366MHz,1
should,1
100,1
stable,1
