,frequency
Jeff,1
and,7
I,7
have,1
started,1
an,2
actual,1
honest,1
to,9
goodness,1
workout,1
routine,1
We,1
are,2
shooting,1
work,3
out,1
at,1
least,1
5,1
times,1
a,3
week,1
more,1
depending,1
on,1
load,1
possible,1
visitors,1
we,5
going,2
track,1
our,2
progress,2
Currently,1
take,1
notebook,1
with,3
us,1
record,1
the,4
exercises,2
weight,1
reps,1
When,1
get,3
back,1
next,1
day,2
update,1
Excel,1
spreadsheet,1
data,1
m,4
not,1
sure,1
what,1
do,2
information,1
but,1
never,1
fear,1
huge,1
dork,1
bound,1
make,1
charts,1
graphs,1
representing,1
Since,1
also,1
play,1
racquetball,1
every,1
sometimes,1
don,1
t,1
enough,1
time,1
as,2
many,1
desired,1
Yesterday,1
were,1
able,1
through,1
bench,1
press,2
leg,1
rope,1
tricep,1
pushdown,1
lateral,1
pulldown,1
left,1
right,1
obliques,1
hamstrings,1
abdominals,1
