,frequency
Jeff,2
took,1
a,6
look,1
at,5
my,2
comparison,1
post,1
and,5
asked,1
about,1
the,10
units,1
for,1
slalom,1
course,4
I,3
knew,1
it,1
was,2
MPH,2
but,1
reasoned,1
that,3
time,2
through,2
might,2
be,2
better,2
value,1
to,2
track,1
figured,1
average,1
speed,1
used,1
because,1
different,2
cars,1
will,1
have,1
acceleration,1
rates,1
times,1
speeds,3
more,2
Just,2
using,1
indication,1
of,3
cornering,2
ability,2
power,1
not,2
just,1
Anyway,1
found,1
this,2
in,4
one,5
Motor,1
Trend,1
articles,1
drive,1
around,1
cones,1
as,2
fast,2
your,1
can,1
right,2
Yes,1
no,1
Try,1
cracking,1
off,1
six,2
perfect,1
consecutive,1
emergency,1
lane,1
changes,1
freeway,1
some,2
well,1
above,2
with,1
margin,1
error,1
less,3
than,3
inch,1
Sure,1
sound,1
challenging,1
until,1
realizes,1
each,1
cone,1
arrives,1
second,1
interval,1
whole,1
thing,1
takes,1
seconds,1
these,1
vehicles,1
This,1
is,4
test,1
best,1
reveals,1
car,2
s,2
evil,1
side,1
A,1
propensity,1
push,1
get,1
loose,1
or,1
even,1
spin,1
ever,1
apparent,1
while,1
all,1
four,1
ties,1
are,2
howling,1
cases,1
80,1
That,1
listed,1
timed,1
averages,1
between,1
entry,1
exit,1
markers,1
along,2
600,1
foot,1
how,1
actually,1
traveling,1
its,1
curvy,1
line,1
which,1
fact,1
much,1
faster,1
